name,lon_lat,coor_type,category
العبيد,"[[41.456931, 26.167223]]",POINT,أسماء ثانوية
العتيق,"[[40.180049, 27.311175]]",POINT,أسماء ثانوية
العرتابة,"[[42.786362, 28.200166]]",POINT,أسماء ثانوية
العرتابة,"[[42.908242, 28.17373]]",POINT,أسماء ثانوية
العرق,"[[40.545559, 27.309222]]",POINT,أسماء ثانوية
العريض,"[[42.314014, 27.901239]]",POINT,أسماء ثانوية
العسيل,"[[41.429722, 27.542961]]",POINT,أسماء ثانوية
العضدي,"[[41.009302, 27.039585]]",POINT,أسماء ثانوية
العكرشي,"[[43.792985, 28.405216]]",POINT,أسماء ثانوية
العكيفه,"[[41.350136, 27.666492]]",POINT,أسماء ثانوية
العلاة,"[[41.41938, 27.566929]]",POINT,أسماء ثانوية
العمود,"[[40.200005, 27.150006]]",POINT,أسماء ثانوية
العنابة,"[[41.566665, 26.13332]]",POINT,أسماء ثانوية
العوجاء,"[[40.078812, 27.624178]]",POINT,أسماء ثانوية
العين,"[[41.381078, 27.498758]]",POINT,أسماء ثانوية
العينات,"[[42.162459, 27.160156]]",POINT,أسماء ثانوية
العيينه,"[[40.4228, 27.281134]]",POINT,أسماء ثانوية
الغبي,"[[42.334292, 27.888129]]",POINT,أسماء ثانوية
الغوطة,"[[40.500004, 27.500002]]",POINT,أسماء ثانوية
الفرش الامغر,"[[41.063118, 28.103864]]",POINT,أسماء ثانوية
القردودة,"[[41.308336, 27.107778]]",POINT,أسماء ثانوية
القسره,"[[42.316675, 27.7667]]",POINT,أسماء ثانوية
القصورية,"[[40.238628, 27.278624]]",POINT,أسماء ثانوية
القطار,"[[42.274468, 27.119257]]",POINT,أسماء ثانوية
القعراء,"[[39.66912, 26.970298]]",POINT,أسماء ثانوية
القلته,"[[42.287493, 27.829249]]",POINT,أسماء ثانوية
القوصه,"[[41.181457, 27.049134]]",POINT,أسماء ثانوية
القين,"[[42.342296, 27.891262]]",POINT,أسماء ثانوية
الكشريه,"[[41.622047, 27.494102]]",POINT,أسماء ثانوية
اللباده,"[[42.329657, 27.890575]]",POINT,أسماء ثانوية
اللجاة,"[[41.500082, 27.749984]]",POINT,أسماء ثانوية
المارديه,"[[41.615567, 27.484016]]",POINT,أسماء ثانوية
المجلس الشرقي,"[[42.527025, 28.428347]]",POINT,أسماء ثانوية
المجلس الغربي,"[[42.252946, 28.402963]]",POINT,أسماء ثانوية
المحاش,"[[41.6098598, 27.5769401]]",POINT,أسماء ثانوية
المحاضر,"[[41.42792, 27.543218]]",POINT,أسماء ثانوية
المحجر,"[[40.117543, 27.50056]]",POINT,أسماء ثانوية
المحمدية,"[[41.268618, 27.02862]]",POINT,أسماء ثانوية
المحمي,"[[41.401699, 26.79913]]",POINT,أسماء ثانوية
المحيش,"[[41.6053744, 27.5757915]]",POINT,أسماء ثانوية
المخروق,"[[42.077508, 27.881949]]",POINT,أسماء ثانوية
المخروقه,"[[42.337167, 27.890811]]",POINT,أسماء ثانوية
المدفع,"[[41.423693, 27.567444]]",POINT,أسماء ثانوية
المذرى,"[[41.444335, 27.111104]]",POINT,أسماء ثانوية
المرقاة,"[[42.248375, 27.867036]]",POINT,أسماء ثانوية
المرقبيه,"[[42.361007, 28.045499]]",POINT,أسماء ثانوية
المرقوع,"[[41.306105, 27.23264]]",POINT,أسماء ثانوية
المسطاح,"[[42.339335, 27.904136]]",POINT,أسماء ثانوية
المسلخ,"[[40.320253, 27.000232]]",POINT,أسماء ثانوية
المشراق,"[[41.006899, 27.088315]]",POINT,أسماء ثانوية
المشرقة,"[[40.179169, 26.250007]]",POINT,أسماء ثانوية
المضاييح,"[[41.642776, 27.596283]]",POINT,أسماء ثانوية
المضيبة,"[[39.862776, 26.484432]]",POINT,أسماء ثانوية
المطلع,"[[41.261666, 25.808065]]",POINT,أسماء ثانوية
المغاربه,"[[41.641016, 27.572916]]",POINT,أسماء ثانوية
المغواة,"[[41.649621, 27.555149]]",POINT,أسماء ثانوية
المقتر,"[[43.533325, 28.33329]]",POINT,أسماء ثانوية
المنتهبة,"[[40.833328, 27.583323]]",POINT,أسماء ثانوية
المنفرد,"[[41.46781, 27.659411]]",POINT,أسماء ثانوية
الموقده,"[[41.736116, 27.522919]]",POINT,أسماء ثانوية
الناصفه,"[[41.397557, 25.914044]]",POINT,أسماء ثانوية
النبط,"[[41.729465, 27.214379]]",POINT,أسماء ثانوية
النسور,"[[41.257868, 27.33274]]",POINT,أسماء ثانوية
النصراني,"[[41.326811, 27.190261]]",POINT,أسماء ثانوية
النقيرات,"[[42.252817, 27.131317]]",POINT,أسماء ثانوية
النمارة,"[[40.046668, 25.654449]]",POINT,أسماء ثانوية
النهيدين,"[[41.749249, 27.274761]]",POINT,أسماء ثانوية
الهضب,"[[41.30338, 27.305188]]",POINT,أسماء ثانوية
الهضيبه,"[[42.035193, 26.592364]]",POINT,أسماء ثانوية
الوبالية,"[[43.331945, 27.479918]]",POINT,أسماء ثانوية
الوعل,"[[41.247203, 28.032367]]",POINT,أسماء ثانوية
الوقيد,"[[42.233269, 27.177129]]",POINT,أسماء ثانوية
الونديات,"[[42.794108, 28.081141]]",POINT,أسماء ثانوية
الونديات,"[[42.862945, 28.086398]]",POINT,أسماء ثانوية
ام الافاعي,"[[42.625408, 27.647889]]",POINT,أسماء ثانوية
ام القري,"[[41.633441, 27.571349]]",POINT,أسماء ثانوية
ام جرثامة,"[[40.1805, 27.239485]]",POINT,أسماء ثانوية
ام جنيح,"[[42.167351, 28.726695]]",POINT,أسماء ثانوية
ام حلاقيم,"[[41.508923, 27.593451]]",POINT,أسماء ثانوية
ام رضمة,"[[42.242689, 27.569654]]",POINT,أسماء ثانوية
ام شلاله,"[[42.007234, 26.93382]]",POINT,أسماء ثانوية
ام صبار,"[[39.999998, 26.000004]]",POINT,أسماء ثانوية
ام صفاء,"[[40.671923, 27.187579]]",POINT,أسماء ثانوية
ام قلاة,"[[41.621704, 27.564697]]",POINT,أسماء ثانوية
انطس,"[[41.599066, 27.514915]]",POINT,أسماء ثانوية
بديع,"[[40.384991, 25.638335]]",POINT,أسماء ثانوية
بديع الذرفان,"[[42.036331, 28.452229]]",POINT,أسماء ثانوية
برزه,"[[42.379353, 27.854848]]",POINT,أسماء ثانوية
بركة البدع,"[[43.239913, 28.223491]]",POINT,أسماء ثانوية
بركة الماء,"[[43.024499, 28.316724]]",POINT,أسماء ثانوية
بزاخة,"[[41.328721, 27.150564]]",POINT,أسماء ثانوية
بسيتين خثال,"[[43.670912, 28.414035]]",POINT,أسماء ثانوية
بطن المسماة,"[[40.159879, 27.355742]]",POINT,أسماء ثانوية
بطيحان,"[[41.617219, 26.382787]]",POINT,أسماء ثانوية
بلادية الحسكي,"[[43.850899, 28.165855]]",POINT,أسماء ثانوية
بنية ابن قائد,"[[40.728378, 28.081226]]",POINT,أسماء ثانوية
بنية التاجر,"[[40.90004, 28.16637]]",POINT,أسماء ثانوية
بنية الحصان,"[[40.643749, 28.372021]]",POINT,أسماء ثانوية
بنية الحنفاء,"[[41.447296, 28.856106]]",POINT,أسماء ثانوية
بنية الراوي,"[[39.52647, 27.989237]]",POINT,أسماء ثانوية
بنية الزقلا,"[[40.196464, 28.029985]]",POINT,أسماء ثانوية
بنية العبد,"[[40.882359, 28.206711]]",POINT,أسماء ثانوية
بنية الفطيمان,"[[40.292316, 28.030307]]",POINT,أسماء ثانوية
بنية بطحا,"[[40.04611, 28.647795]]",POINT,أسماء ثانوية
بنية حمد,"[[40.543671, 28.376484]]",POINT,أسماء ثانوية
بنية زغرير,"[[40.785027, 28.283443]]",POINT,أسماء ثانوية
بنية ظبيات,"[[40.514231, 28.226452]]",POINT,أسماء ثانوية
بنية عبدالله,"[[40.968339, 28.217998]]",POINT,أسماء ثانوية
بنية فلجا,"[[40.837276, 28.51819]]",POINT,أسماء ثانوية
بنية منصور,"[[40.958061, 28.162766]]",POINT,أسماء ثانوية
بنية نائف,"[[40.873432, 28.089123]]",POINT,أسماء ثانوية
بنية هلال,"[[40.973167, 28.194523]]",POINT,أسماء ثانوية
بويب جلديه,"[[42.283738, 27.686706]]",POINT,أسماء ثانوية
بويتات الفرايد,"[[40.793095, 28.457294]]",POINT,أسماء ثانوية
بويتات سميحة,"[[40.674927, 28.48757]]",POINT,أسماء ثانوية
بيض,"[[41.30383, 27.250922]]",POINT,أسماء ثانوية
تل عنيتيت,"[[43.10076, 28.17785]]",POINT,أسماء ثانوية
تلعة الازور,"[[41.556323, 27.710717]]",POINT,أسماء ثانوية
تلعة البياضي,"[[42.195718, 27.117176]]",POINT,أسماء ثانوية
تلعة التفيهي,"[[41.390219, 27.537189]]",POINT,أسماء ثانوية
تلعة السليط,"[[41.94078, 27.332568]]",POINT,أسماء ثانوية
تلعة النقره,"[[42.096648, 27.007098]]",POINT,أسماء ثانوية
تلعة ام ضباع,"[[41.28042, 27.286198]]",POINT,أسماء ثانوية
تلعة جبغ,"[[41.319301, 27.341838]]",POINT,أسماء ثانوية
تلعة جبيغان,"[[41.299131, 27.338061]]",POINT,أسماء ثانوية
تلعة مغير,"[[40.849314, 27.451165]]",POINT,أسماء ثانوية
تولهه,"[[42.358282, 27.84472]]",POINT,أسماء ثانوية
ثرمد,"[[41.598358, 27.553668]]",POINT,أسماء ثانوية
جاعد الحمراء,"[[42.377357, 27.152967]]",POINT,أسماء ثانوية
جال الزبيرة,"[[43.703442, 27.962265]]",POINT,أسماء ثانوية
جال الضبيب,"[[43.564761, 28.042023]]",POINT,أسماء ثانوية
جال المضياح,"[[41.158733, 25.769463]]",POINT,أسماء ثانوية
جال رجم الجنب,"[[42.386906, 27.957759]]",POINT,أسماء ثانوية
جبلة,"[[42.698214, 28.525057]]",POINT,أسماء ثانوية
جبيله,"[[42.471278, 28.575525]]",POINT,أسماء ثانوية
جحام,"[[42.097464, 27.034049]]",POINT,أسماء ثانوية
جحفل,"[[41.426525, 27.5353]]",POINT,أسماء ثانوية
جرعا الحيفة,"[[41.330395, 28.521581]]",POINT,أسماء ثانوية
جرعا الدعم,"[[41.780684, 28.573916]]",POINT,أسماء ثانوية
جرعا الشيوخ,"[[41.17974, 28.719614]]",POINT,أسماء ثانوية
جرعا العرجا,"[[41.420453, 28.413498]]",POINT,أسماء ثانوية
جرعا الفرس,"[[41.40202, 28.231258]]",POINT,أسماء ثانوية
جرعا الفرس,"[[41.698136, 28.715365]]",POINT,أسماء ثانوية
جرعا المعيد,"[[41.079254, 28.881598]]",POINT,أسماء ثانوية
جرعا بلشة,"[[41.616747, 28.53128]]",POINT,أسماء ثانوية
جرعا شطنة,"[[41.464012, 28.615479]]",POINT,أسماء ثانوية
جريعا,"[[42.885969, 27.862401]]",POINT,أسماء ثانوية
جش عيار,"[[40.838199, 26.85447]]",POINT,أسماء ثانوية
جضع,"[[42.160592, 27.125416]]",POINT,أسماء ثانوية
جفير,"[[42.070513, 27.020016]]",POINT,أسماء ثانوية
جفيفاء,"[[40.996106, 27.446938]]",POINT,أسماء ثانوية
جو حمار,"[[43.229313, 27.788887]]",POINT,أسماء ثانوية
جيس مرمى الظبي,"[[41.786478, 27.567165]]",POINT,أسماء ثانوية
جيسان المجلي,"[[41.799653, 27.574117]]",POINT,أسماء ثانوية
حبل حضن,"[[40.99999, 26.999996]]",POINT,أسماء ثانوية
حتيف,"[[42.173638, 27.116232]]",POINT,أسماء ثانوية
حجونين,"[[41.487551, 27.479188]]",POINT,أسماء ثانوية
حرة الثعيلبي,"[[42.548547, 26.95457]]",POINT,أسماء ثانوية
حرة بني رشيد,"[[40.012958, 25.736246]]",POINT,أسماء ثانوية
حرة الرجلاء,"[[40.441661, 25.85834]]",POINT,أسماء ثانوية
حرة الشاقة,"[[40.117393, 26.313071]]",POINT,أسماء ثانوية
حرة الصاع,"[[42.288802, 27.020681]]",POINT,أسماء ثانوية
حرة الظهر,"[[39.955687, 26.198659]]",POINT,أسماء ثانوية
حرة الغويطات,"[[40.040424, 26.752031]]",POINT,أسماء ثانوية
حرة الوشام,"[[39.771023, 26.632447]]",POINT,أسماء ثانوية
حسو علياء,"[[42.378817, 26.653905]]",POINT,أسماء ثانوية
حسو ماء,"[[42.435079, 26.719029]]",POINT,أسماء ثانوية
حشية عكاص,"[[42.336416, 27.88182]]",POINT,أسماء ثانوية
حصاة اباضي,"[[40.124645, 27.104838]]",POINT,أسماء ثانوية
حصاة الداب,"[[41.668525, 25.776908]]",POINT,أسماء ثانوية
حفاير ابن رطيان,"[[41.662731, 28.606167]]",POINT,أسماء ثانوية
حفاير ام غضي,"[[40.925596, 28.883679]]",POINT,أسماء ثانوية
حفاير زيدان,"[[40.04611, 28.354447]]",POINT,أسماء ثانوية
حفر ابن رخيص,"[[41.321297, 28.671398]]",POINT,أسماء ثانوية
حفيرة الخلف,"[[40.868046, 28.540356]]",POINT,أسماء ثانوية
حفيرة الشقيق,"[[40.831912, 27.189445]]",POINT,أسماء ثانوية
حفيرة ام طويقية,"[[40.797472, 28.378909]]",POINT,أسماء ثانوية
حفيرة بنيان,"[[41.465363, 28.76137]]",POINT,أسماء ثانوية
حفيرة راضي,"[[40.528607, 28.836923]]",POINT,أسماء ثانوية
حفيرة سلامة,"[[40.729194, 28.440084]]",POINT,أسماء ثانوية
حفيرة سليم,"[[40.098317, 28.029814]]",POINT,أسماء ثانوية
حفيرة سمران,"[[40.911219, 28.420644]]",POINT,أسماء ثانوية
حفيرة سويلم,"[[40.958898, 28.508663]]",POINT,أسماء ثانوية
حفيرة عيد,"[[41.366637, 28.828275]]",POINT,أسماء ثانوية
حفيرة غنام,"[[40.366752, 28.019149]]",POINT,أسماء ثانوية
حفيرة فراج,"[[40.914459, 28.689337]]",POINT,أسماء ثانوية
حفيرة مجول,"[[40.522685, 28.880095]]",POINT,أسماء ثانوية
حفيرة ملقاط,"[[40.654821, 28.615351]]",POINT,أسماء ثانوية
حقروصين,"[[41.96065, 27.749105]]",POINT,أسماء ثانوية
حلاة المرغلة,"[[40.245838, 26.565285]]",POINT,أسماء ثانوية
حلاة صيحان,"[[41.409702, 27.430522]]",POINT,أسماء ثانوية
حلاة قاع المقاريب,"[[40.144215, 26.448555]]",POINT,أسماء ثانوية
حلاة مرصوص,"[[40.075529, 26.361501]]",POINT,أسماء ثانوية
حلاة نبط,"[[40.08585, 26.614037]]",POINT,أسماء ثانوية
حلوات الحشاوي,"[[40.046539, 26.633091]]",POINT,أسماء ثانوية
حلوات مسلمة,"[[40.098381, 26.535416]]",POINT,أسماء ثانوية
حليات الفيهة,"[[40.012207, 26.409416]]",POINT,أسماء ثانوية
حليات المنسف,"[[40.15784, 26.414137]]",POINT,أسماء ثانوية
حليات المنعضة,"[[39.995728, 25.500641]]",POINT,أسماء ثانوية
حليات قرينات الضمران,"[[39.985278, 25.461051]]",POINT,أسماء ثانوية
حليات قرينات حمرون,"[[39.963627, 25.545444]]",POINT,أسماء ثانوية
حليات قلات كفيت,"[[40.004482, 25.528793]]",POINT,أسماء ثانوية
حلية ابو غويشية,"[[40.228672, 25.339279]]",POINT,أسماء ثانوية
حلية الدحول,"[[40.28326, 26.349506]]",POINT,أسماء ثانوية
حلية السيب,"[[40.017915, 25.473325]]",POINT,أسماء ثانوية
حلية المشيويه,"[[39.969335, 25.481265]]",POINT,أسماء ثانوية
حلية شطيط,"[[40.024395, 25.424595]]",POINT,أسماء ثانوية
حلية قرنين,"[[39.925754, 26.614122]]",POINT,أسماء ثانوية
حلية موزرة المكاون,"[[39.991972, 26.54623]]",POINT,أسماء ثانوية
حمام,"[[42.392828, 27.858067]]",POINT,أسماء ثانوية
حمام,"[[42.392828, 27.858067]]",POINT,أسماء ثانوية
حمر القعساء,"[[41.919751, 26.474175]]",POINT,أسماء ثانوية
حمر حميان,"[[42.343369, 27.233069]]",POINT,أسماء ثانوية
حمر ذرف,"[[41.749377, 26.608157]]",POINT,أسماء ثانوية
خبة البعيثة,"[[43.7146, 27.737882]]",POINT,أسماء ثانوية
خبة القرينة,"[[43.538218, 27.591991]]",POINT,أسماء ثانوية
خبة مفرج,"[[41.408501, 27.842102]]",POINT,أسماء ثانوية
خريب الازور,"[[41.56512, 27.711661]]",POINT,أسماء ثانوية
خريب غلغلة,"[[41.590869, 27.652373]]",POINT,أسماء ثانوية
خضع الشلش,"[[41.607199, 27.556093]]",POINT,أسماء ثانوية
خط السلطاني,"[[43.539612, 27.670612]]",POINT,أسماء ثانوية
خمره,"[[42.247217, 27.129729]]",POINT,أسماء ثانوية
خنقة الجابرية,"[[41.567438, 26.397486]]",POINT,أسماء ثانوية
خنقة الجابرية,"[[41.672409, 26.204581]]",POINT,أسماء ثانوية
خنيقة البق,"[[41.15103, 26.634936]]",POINT,أسماء ثانوية
خور ابو نخلة,"[[43.734019, 28.411825]]",POINT,أسماء ثانوية
خور الرجوم,"[[43.42329, 27.985268]]",POINT,أسماء ثانوية
خور القليب,"[[43.401146, 27.933941]]",POINT,أسماء ثانوية
خور المحولة,"[[42.733898, 28.593485]]",POINT,أسماء ثانوية
داحورة العليم,"[[40.580149, 28.712211]]",POINT,أسماء ثانوية
دحلة الجوازي,"[[40.96909, 26.178339]]",POINT,أسماء ثانوية
دحلة الجوازي,"[[40.976794, 26.190891]]",POINT,أسماء ثانوية
دحلة الجوازي,"[[41.086271, 26.432741]]",POINT,أسماء ثانوية
دحلة الصفيراء,"[[41.478002, 25.999167]]",POINT,أسماء ثانوية
دحلة الصفيراء,"[[41.435344, 26.070578]]",POINT,أسماء ثانوية
دشاشة العزبة,"[[42.908564, 27.931709]]",POINT,أسماء ثانوية
دعب الفريسات,"[[42.042661, 26.211727]]",POINT,أسماء ثانوية
دعب حضيري,"[[41.823578, 25.943677]]",POINT,أسماء ثانوية
دلقمان,"[[40.989711, 26.967788]]",POINT,أسماء ثانوية
دموع الجن,"[[42.781641, 27.859118]]",POINT,أسماء ثانوية
ذات الخطم,"[[39.955838, 26.13111]]",POINT,أسماء ثانوية
ذخين,"[[41.36138, 27.355936]]",POINT,أسماء ثانوية
ذخين,"[[41.396291, 27.346816]]",POINT,أسماء ثانوية
ذنبان,"[[41.407835, 27.526052]]",POINT,أسماء ثانوية
