name,lon_lat,coor_type,category
غابة الصرماء,"[[42.758725, 18.008909]]",POINT,أسماء ثانوية
غابة اليماني,"[[42.787542, 17.97919]]",POINT,أسماء ثانوية
غابة عين الغلب,"[[42.74143, 17.999597]]",POINT,أسماء ثانوية
غابة مورك,"[[42.071907, 18.901591]]",POINT,أسماء ثانوية
آل ختارش,"[[41.908936, 18.463039]]",POINT,أسماء ثانوية
آل شلوان,"[[41.659448, 18.830287]]",POINT,أسماء ثانوية
ابرق ابو عرينة,"[[43.725715, 20.714464]]",POINT,أسماء ثانوية
ابرق الغراء,"[[43.004394, 20.524864]]",POINT,أسماء ثانوية
ابرق الملح,"[[43.128762, 20.255206]]",POINT,أسماء ثانوية
ابرق النقيب,"[[43.485367, 20.688136]]",POINT,أسماء ثانوية
ابرق بلية,"[[43.656363, 20.017819]]",POINT,أسماء ثانوية
ابرق عياش,"[[43.184187, 20.781841]]",POINT,أسماء ثانوية
ابرق منيعه,"[[43.60568, 20.340307]]",POINT,أسماء ثانوية
ابو شوك,"[[42.117827, 19.375527]]",POINT,أسماء ثانوية
ابو طلحان,"[[43.273902, 19.471679]]",POINT,أسماء ثانوية
اشعل كتيفان,"[[43.841436, 20.482936]]",POINT,أسماء ثانوية
اشقر الملزم,"[[43.327696, 20.568702]]",POINT,أسماء ثانوية
اقرن الصخرة,"[[43.468416, 20.202463]]",POINT,أسماء ثانوية
ال جبران,"[[41.6711, 18.824708]]",POINT,أسماء ثانوية
ال صعبان,"[[41.93784, 18.877366]]",POINT,أسماء ثانوية
ال طرف,"[[41.985991, 18.982615]]",POINT,أسماء ثانوية
ال غال,"[[42.409716, 18.408065]]",POINT,أسماء ثانوية
ال مسهر,"[[41.974168, 18.525267]]",POINT,أسماء ثانوية
الاصيم,"[[43.260834, 19.500561]]",POINT,أسماء ثانوية
الامرح - حلة ال طلحه,"[[41.990283, 19.352503]]",POINT,أسماء ثانوية
الباطنه,"[[42.136667, 18.443599]]",POINT,أسماء ثانوية
البحريه,"[[42.044871, 18.783724]]",POINT,أسماء ثانوية
البرقاء,"[[41.89707, 19.458182]]",POINT,أسماء ثانوية
البزخاء,"[[42.160249, 18.70903]]",POINT,أسماء ثانوية
البزخاء,"[[42.160249, 18.70903]]",POINT,أسماء ثانوية
البيح,"[[42.26876, 18.197887]]",POINT,أسماء ثانوية
البيض,"[[43.665075, 19.514894]]",POINT,أسماء ثانوية
التل الرمل,"[[42.803163, 18.661737]]",POINT,أسماء ثانوية
الثعالب,"[[43.301926, 19.553304]]",POINT,أسماء ثانوية
الجاره,"[[42.122097, 18.827176]]",POINT,أسماء ثانوية
الجافورة,"[[43.095803, 20.675561]]",POINT,أسماء ثانوية
الجر الصغير,"[[42.724285, 18.054142]]",POINT,أسماء ثانوية
الجرد,"[[41.75751, 18.983066]]",POINT,أسماء ثانوية
الجلة,"[[41.66389, 19.0925]]",POINT,أسماء ثانوية
الجمعه,"[[42.559383, 18.336697]]",POINT,أسماء ثانوية
الحبله,"[[42.045836, 19.302785]]",POINT,أسماء ثانوية
الحداب,"[[41.615825, 19.114451]]",POINT,أسماء ثانوية
الحريرية,"[[42.27494, 18.186257]]",POINT,أسماء ثانوية
الحسرين,"[[41.742768, 19.07999]]",POINT,أسماء ثانوية
الحصحص,"[[43.994923, 19.747753]]",POINT,أسماء ثانوية
الحقو,"[[42.116883, 18.616633]]",POINT,أسماء ثانوية
الحقو,"[[42.090812, 18.50029]]",POINT,أسماء ثانوية
الحلالة,"[[42.018607, 19.276392]]",POINT,أسماء ثانوية
الحمره,"[[42.20192, 18.766515]]",POINT,أسماء ثانوية
الحناء,"[[41.712492, 19.127777]]",POINT,أسماء ثانوية
الحنكه,"[[42.105961, 19.019759]]",POINT,أسماء ثانوية
الخاوي,"[[42.109995, 18.490269]]",POINT,أسماء ثانوية
الخزان,"[[41.907499, 18.49278]]",POINT,أسماء ثانوية
الخشعه,"[[42.072036, 19.160972]]",POINT,أسماء ثانوية
الخشن,"[[43.39973, 19.509165]]",POINT,أسماء ثانوية
الخضه,"[[42.082036, 19.003558]]",POINT,أسماء ثانوية
الخل,"[[41.83701, 19.289889]]",POINT,أسماء ثانوية
الدارة,"[[42.102721, 20.513213]]",POINT,أسماء ثانوية
الدبر,"[[41.674447, 19.170005]]",POINT,أسماء ثانوية
الدجله,"[[43.185282, 18.301377]]",POINT,أسماء ثانوية
الدف,"[[42.085619, 18.522005]]",POINT,أسماء ثانوية
الدويرة,"[[43.41327, 19.835215]]",POINT,أسماء ثانوية
الدويمة,"[[41.58778, 18.959441]]",POINT,أسماء ثانوية
الرديغه,"[[42.00335, 18.530009]]",POINT,أسماء ثانوية
الرهوه,"[[41.967516, 18.899789]]",POINT,أسماء ثانوية
الريش,"[[42.099288, 18.629444]]",POINT,أسماء ثانوية
الزراعه,"[[43.206911, 18.566465]]",POINT,أسماء ثانوية
الزهيره,"[[43.203306, 18.626204]]",POINT,أسماء ثانوية
السده,"[[42.0715, 18.90893]]",POINT,أسماء ثانوية
السعيده,"[[43.346064, 19.442389]]",POINT,أسماء ثانوية
السليم,"[[41.660264, 18.806105]]",POINT,أسماء ثانوية
الشارة,"[[41.574433, 19.131381]]",POINT,أسماء ثانوية
الشدنه,"[[42.010431, 19.212685]]",POINT,أسماء ثانوية
الشدينه,"[[42.207177, 18.766279]]",POINT,أسماء ثانوية
الشطبه - غدير ابن غرم,"[[42.120273, 19.318063]]",POINT,أسماء ثانوية
الشعراء,"[[42.066393, 19.18376]]",POINT,أسماء ثانوية
الشفاء,"[[42.092872, 18.805675]]",POINT,أسماء ثانوية
الشيق,"[[43.015165, 18.647404]]",POINT,أسماء ثانوية
الصدر,"[[42.091777, 18.997056]]",POINT,أسماء ثانوية
الصدر,"[[42.252216, 18.852217]]",POINT,أسماء ثانوية
الصدره,"[[42.114286, 18.834257]]",POINT,أسماء ثانوية
الصره,"[[42.035601, 19.294181]]",POINT,أسماء ثانوية
الصفار,"[[41.568897, 19.009995]]",POINT,أسماء ثانوية
الصفيح,"[[43.697326, 19.874504]]",POINT,أسماء ثانوية
الصلبه,"[[42.057874, 18.704159]]",POINT,أسماء ثانوية
الضرس,"[[42.07871, 18.545244]]",POINT,أسماء ثانوية
الضهره,"[[42.02528, 18.525288]]",POINT,أسماء ثانوية
الطانف,"[[41.868617, 19.309716]]",POINT,أسماء ثانوية
الطلحه,"[[42.388237, 18.385684]]",POINT,أسماء ثانوية
الطوال,"[[42.100682, 18.64543]]",POINT,أسماء ثانوية
الطوي,"[[42.187328, 18.765035]]",POINT,أسماء ثانوية
الظهره,"[[41.944406, 19.308944]]",POINT,أسماء ثانوية
الظهره,"[[42.039742, 19.303536]]",POINT,أسماء ثانوية
العذرة,"[[41.687772, 19.180005]]",POINT,أسماء ثانوية
العرق,"[[42.755935, 18.000026]]",POINT,أسماء ثانوية
العشة,"[[41.702213, 19.166679]]",POINT,أسماء ثانوية
العفر,"[[42.300346, 18.235631]]",POINT,أسماء ثانوية
العقد,"[[41.633613, 19.117498]]",POINT,أسماء ثانوية
العقل,"[[42.07283, 18.098474]]",POINT,أسماء ثانوية
العكس,"[[42.097871, 19.010167]]",POINT,أسماء ثانوية
العنق,"[[41.893015, 19.461315]]",POINT,أسماء ثانوية
العنقاء,"[[41.977022, 18.852797]]",POINT,أسماء ثانوية
العواجر,"[[41.685562, 19.184446]]",POINT,أسماء ثانوية
الغارب,"[[42.073946, 18.991971]]",POINT,أسماء ثانوية
الغوار,"[[43.934047, 19.58313]]",POINT,أسماء ثانوية
الغيران,"[[43.376126, 19.539464]]",POINT,أسماء ثانوية
الفجرة,"[[41.74721, 19.042504]]",POINT,أسماء ثانوية
الفجي,"[[41.749721, 19.041109]]",POINT,أسماء ثانوية
الفرح,"[[41.71541, 19.843411]]",POINT,أسماء ثانوية
الفلاح,"[[42.112978, 19.375377]]",POINT,أسماء ثانوية
القاريه,"[[41.99863, 19.15108]]",POINT,أسماء ثانوية
القاعه,"[[43.080397, 18.606806]]",POINT,أسماء ثانوية
القاعه,"[[43.534441, 17.651725]]",POINT,أسماء ثانوية
القرا,"[[44.26089, 19.495819]]",POINT,أسماء ثانوية
القرن,"[[41.684725, 19.117498]]",POINT,أسماء ثانوية
القطبة,"[[41.738605, 19.08278]]",POINT,أسماء ثانوية
القطن,"[[41.68612, 19.135566]]",POINT,أسماء ثانوية
القلفا,"[[42.343261, 18.384418]]",POINT,أسماء ثانوية
القوز,"[[42.036374, 19.298322]]",POINT,أسماء ثانوية
الكرب,"[[43.180261, 18.307493]]",POINT,أسماء ثانوية
المبرة,"[[41.710002, 19.103615]]",POINT,أسماء ثانوية
المتن,"[[42.659376, 19.852831]]",POINT,أسماء ثانوية
المجرع,"[[41.750557, 18.265564]]",POINT,أسماء ثانوية
المجممه,"[[42.132483, 18.462782]]",POINT,أسماء ثانوية
المحلب,"[[42.205417, 18.765249]]",POINT,أسماء ثانوية
المدان,"[[42.076027, 18.805912]]",POINT,أسماء ثانوية
المراقب,"[[43.90995, 20.169182]]",POINT,أسماء ثانوية
المريبخ,"[[44.288678, 19.548669]]",POINT,أسماء ثانوية
المستويه,"[[43.521931, 19.338319]]",POINT,أسماء ثانوية
المشباح,"[[41.969404, 18.904917]]",POINT,أسماء ثانوية
المصافح,"[[41.571665, 19.118056]]",POINT,أسماء ثانوية
المطل,"[[43.49232, 17.666059]]",POINT,أسماء ثانوية
المعطان,"[[42.08504, 19.017398]]",POINT,أسماء ثانوية
المغرقات,"[[42.06989, 19.180841]]",POINT,أسماء ثانوية
المقدة,"[[41.579711, 18.88833]]",POINT,أسماء ثانوية
المقعي,"[[41.578209, 18.869512]]",POINT,أسماء ثانوية
الملساء,"[[43.382499, 19.536395]]",POINT,أسماء ثانوية
المليساء,"[[42.093837, 18.811126]]",POINT,أسماء ثانوية
المهيد,"[[42.195997, 18.766644]]",POINT,أسماء ثانوية
الميثب,"[[43.004994, 19.890018]]",POINT,أسماء ثانوية
الميد اليماني,"[[42.116389, 19.27695]]",POINT,أسماء ثانوية
الميمنه,"[[42.108428, 18.547282]]",POINT,أسماء ثانوية
النصبه,"[[42.034035, 19.306283]]",POINT,أسماء ثانوية
النقبة,"[[41.599431, 19.128892]]",POINT,أسماء ثانوية
الهدود,"[[43.57667, 19.218049]]",POINT,أسماء ثانوية
الهضبة,"[[42.768638, 19.791591]]",POINT,أسماء ثانوية
الوشعه,"[[41.941638, 19.303815]]",POINT,أسماء ثانوية
الوهدة,"[[42.306848, 18.236554]]",POINT,أسماء ثانوية
ام بيض,"[[42.101305, 18.828034]]",POINT,أسماء ثانوية
ام عشه,"[[42.142224, 18.738835]]",POINT,أسماء ثانوية
ام قهره,"[[41.901169, 19.461036]]",POINT,أسماء ثانوية
ام كداد,"[[44.400773, 19.50717]]",POINT,أسماء ثانوية
ام مشط,"[[41.891148, 19.463482]]",POINT,أسماء ثانوية
بادي,"[[41.964383, 18.905969]]",POINT,أسماء ثانوية
بارق,"[[41.94726, 18.936481]]",POINT,أسماء ثانوية
باطن ابو سنام,"[[43.486998, 20.575569]]",POINT,أسماء ثانوية
بحيرة بيش,"[[42.661715, 17.68743]]",POINT,أسماء ثانوية
بداوة ابو شنب,"[[43.195839, 18.302751]]",POINT,أسماء ثانوية
برقاء الدسمات,"[[43.849418, 20.575225]]",POINT,أسماء ثانوية
برقاء جبيان,"[[43.567357, 20.467958]]",POINT,أسماء ثانوية
بس,"[[41.713607, 19.113894]]",POINT,أسماء ثانوية
بطحا,"[[41.665006, 19.114172]]",POINT,أسماء ثانوية
بني حنانة,"[[44.436865, 19.592679]]",POINT,أسماء ثانوية
بني قيس,"[[42.003608, 19.305832]]",POINT,أسماء ثانوية
بني قيس,"[[42.003608, 19.305832]]",POINT,أسماء ثانوية
تل حدبة الشعراء,"[[42.008886, 19.273882]]",POINT,أسماء ثانوية
تمباشه,"[[42.003822, 18.853419]]",POINT,أسماء ثانوية
تهامة ال معلوي,"[[42.217219, 18.655171]]",POINT,أسماء ثانوية
ثربان,"[[41.693072, 19.127777]]",POINT,أسماء ثانوية
ثلوث المنظر,"[[42.048283, 18.788681]]",POINT,أسماء ثانوية
جافا السعيده,"[[43.346922, 19.459147]]",POINT,أسماء ثانوية
جافعه,"[[41.969147, 19.476399]]",POINT,أسماء ثانوية
جبلي الصومعتين,"[[42.764711, 17.993374]]",POINT,أسماء ثانوية
جبوله,"[[42.37695, 18.779519]]",POINT,أسماء ثانوية
جبيل عرفجان,"[[42.731409, 19.931452]]",POINT,أسماء ثانوية
جرين ام كبب,"[[42.30938, 18.197114]]",POINT,أسماء ثانوية
جمعه,"[[41.978459, 18.93852]]",POINT,أسماء ثانوية
حبل بريق,"[[41.926854, 20.083737]]",POINT,أسماء ثانوية
حبيه,"[[43.518884, 20.26499]]",POINT,أسماء ثانوية
حدق,"[[42.018628, 18.858976]]",POINT,أسماء ثانوية
حذان,"[[42.102399, 18.822541]]",POINT,أسماء ثانوية
حزم مفتاح,"[[43.452473, 19.346237]]",POINT,أسماء ثانوية
حشن السن,"[[42.204666, 18.766065]]",POINT,أسماء ثانوية
حصن ال سامر,"[[41.977794, 19.148934]]",POINT,أسماء ثانوية
حصن خلييده,"[[41.979811, 19.481614]]",POINT,أسماء ثانوية
حضن عين مريع,"[[43.216803, 18.102658]]",POINT,أسماء ثانوية
حفر الحشرج,"[[43.33055, 19.39971]]",POINT,أسماء ثانوية
حلة ال طلحه,"[[42.009723, 19.361107]]",POINT,أسماء ثانوية
حلة ال مروح,"[[42.116024, 18.92247]]",POINT,أسماء ثانوية
حلة الاسده,"[[42.028863, 19.278388]]",POINT,أسماء ثانوية
حلة الطوف,"[[42.009251, 19.353554]]",POINT,أسماء ثانوية
حلة المنقطع,"[[42.003887, 19.328899]]",POINT,أسماء ثانوية
حلة ملحان,"[[42.133341, 19.407778]]",POINT,أسماء ثانوية
حمة الطنط,"[[43.128912, 20.567544]]",POINT,أسماء ثانوية
حمى الحميد,"[[41.721439, 19.872122]]",POINT,أسماء ثانوية
حيد عبس,"[[41.964169, 19.29903]]",POINT,أسماء ثانوية
خاطب الابقع,"[[43.242874, 20.707469]]",POINT,أسماء ثانوية
خبة آل حجري,"[[41.832161, 19.05158]]",POINT,أسماء ثانوية
خبرة,"[[41.699445, 19.065549]]",POINT,أسماء ثانوية
خرار عاصم,"[[42.092013, 19.020102]]",POINT,أسماء ثانوية
خرواع,"[[41.681936, 19.132497]]",POINT,أسماء ثانوية
خريب,"[[41.707213, 19.094431]]",POINT,أسماء ثانوية
خزام العايل,"[[43.573601, 17.775042]]",POINT,أسماء ثانوية
خشم عيران,"[[42.114201, 19.363167]]",POINT,أسماء ثانوية
خشيم الذيب,"[[42.861464, 20.236838]]",POINT,أسماء ثانوية
خندق النقب,"[[43.056021, 18.067939]]",POINT,أسماء ثانوية
ذا لثب,"[[42.126668, 19.380398]]",POINT,أسماء ثانوية
ذات خلفين -حلة ال طلحه,"[[42.009723, 19.361107]]",POINT,أسماء ثانوية
ربيعه,"[[41.774182, 18.880413]]",POINT,أسماء ثانوية
ردة رعله,"[[42.090919, 19.01639]]",POINT,أسماء ثانوية
رس النظيم,"[[42.978559, 19.971256]]",POINT,أسماء ثانوية
رقبة وقن,"[[42.126668, 19.276114]]",POINT,أسماء ثانوية
رهوة نزلة,"[[41.913378, 18.499131]]",POINT,أسماء ثانوية
روضة ابن نوره,"[[43.392949, 18.4342]]",POINT,أسماء ثانوية
ريمه,"[[42.114544, 19.366772]]",POINT,أسماء ثانوية
سبجه والحريقه,"[[42.037554, 18.526747]]",POINT,أسماء ثانوية
سر ابو نعمي,"[[43.69164, 19.622762]]",POINT,أسماء ثانوية
سر ابو نعمي,"[[43.709214, 19.572058]]",POINT,أسماء ثانوية
سر بعل,"[[43.663659, 19.978058]]",POINT,أسماء ثانوية
سر بغل,"[[43.590059, 19.645293]]",POINT,أسماء ثانوية
سقائف بن شبلان,"[[42.107227, 19.089174]]",POINT,أسماء ثانوية
سليه,"[[42.04987, 18.749435]]",POINT,أسماء ثانوية
سمراء آل عاصم,"[[42.114716, 18.415489]]",POINT,أسماء ثانوية
سنبلة,"[[43.471956, 18.890991]]",POINT,أسماء ثانوية
سوق الاثنين,"[[42.058067, 18.913264]]",POINT,أسماء ثانوية
سوق العجمه,"[[41.877136, 19.012034]]",POINT,أسماء ثانوية
شجن,"[[41.65138, 19.188888]]",POINT,أسماء ثانوية
شرمه,"[[42.244899, 18.886721]]",POINT,أسماء ثانوية
شطان كفاء,"[[42.033176, 19.300683]]",POINT,أسماء ثانوية
شعبة الغباريه,"[[41.916318, 19.532704]]",POINT,أسماء ثانوية
شعف ال شفلوت,"[[42.175291, 19.060829]]",POINT,أسماء ثانوية
شعف ال عينين,"[[42.230887, 18.791707]]",POINT,أسماء ثانوية
شعف الوليد,"[[42.104974, 19.158311]]",POINT,أسماء ثانوية
شغف آل سودة,"[[42.117119, 19.002228]]",POINT,أسماء ثانوية
شفا المرار,"[[42.300475, 18.205011]]",POINT,أسماء ثانوية
شفاء الرصد,"[[42.098236, 19.005189]]",POINT,أسماء ثانوية
شقة الحفية,"[[43.975418, 20.58059]]",POINT,أسماء ثانوية
شقران الشقيب,"[[43.672736, 20.91917]]",POINT,أسماء ثانوية
شلال القمع,"[[42.257474, 18.155594]]",POINT,أسماء ثانوية
شلال ضحية,"[[42.26728, 18.161645]]",POINT,أسماء ثانوية
صحن تمنية,"[[42.793701, 18.031933]]",POINT,أسماء ثانوية
صحن رافة,"[[41.99805, 20.527804]]",POINT,أسماء ثانوية
صخرة رعله,"[[42.095017, 19.016283]]",POINT,أسماء ثانوية
صخور المشمرخ,"[[42.088451, 19.008837]]",POINT,أسماء ثانوية
صفا الاديم,"[[41.977687, 19.157453]]",POINT,أسماء ثانوية
صفا الساده,"[[42.082894, 19.019308]]",POINT,أسماء ثانوية
صفا الشيوخ,"[[43.194723, 19.47582]]",POINT,أسماء ثانوية
صفا بلحارث,"[[41.976314, 19.157581]]",POINT,أسماء ثانوية
صفاة الشرثاء,"[[42.061243, 19.302893]]",POINT,أسماء ثانوية
صفاح الشط,"[[42.048605, 19.301949]]",POINT,أسماء ثانوية
صمد هرجاب,"[[42.861979, 19.544721]]",POINT,أسماء ثانوية
صومعة الجمع,"[[42.118964, 19.375505]]",POINT,أسماء ثانوية
ضليع الحفاة,"[[43.107648, 17.973547]]",POINT,أسماء ثانوية
ضليعة الحمراء,"[[42.100232, 19.008279]]",POINT,أسماء ثانوية
طبب,"[[42.37504, 18.373067]]",POINT,أسماء ثانوية
طوف قليل,"[[42.038691, 19.300361]]",POINT,أسماء ثانوية
ظهر,"[[42.36414, 20.148389]]",POINT,أسماء ثانوية
ظهر الصاب,"[[41.985476, 19.299331]]",POINT,أسماء ثانوية
عبل الجباوة,"[[43.687756, 20.576513]]",POINT,أسماء ثانوية
عبل بني هيوج,"[[42.220459, 20.222504]]",POINT,أسماء ثانوية
عد المريصيص,"[[42.233892, 20.36597]]",POINT,أسماء ثانوية
عد عقدان,"[[43.097198, 18.35912]]",POINT,أسماء ثانوية
عرف,"[[41.580548, 19.123614]]",POINT,أسماء ثانوية
عظوظة,"[[42.014487, 18.856273]]",POINT,أسماء ثانوية
عودان,"[[42.271399, 18.159113]]",POINT,أسماء ثانوية
غر الاصرة,"[[43.376663, 20.129914]]",POINT,أسماء ثانوية
غر الحمدة,"[[43.896153, 19.969089]]",POINT,أسماء ثانوية
غضاريق,"[[42.004788, 18.86359]]",POINT,أسماء ثانوية
غيران البب,"[[43.196118, 19.460006]]",POINT,أسماء ثانوية
قلعة غران,"[[42.12832, 18.980663]]",POINT,أسماء ثانوية
قمع الحامضه,"[[42.121389, 18.659034]]",POINT,أسماء ثانوية
قوب,"[[41.53332, 19.061108]]",POINT,أسماء ثانوية
كميت,"[[42.006955, 18.847153]]",POINT,أسماء ثانوية
لاعس الأغبر,"[[43.584073, 19.292851]]",POINT,أسماء ثانوية
مثلة,"[[41.634729, 19.167216]]",POINT,أسماء ثانوية
مجرنه,"[[42.000711, 18.859363]]",POINT,أسماء ثانوية
محلة رهو السلام,"[[42.085319, 19.063017]]",POINT,أسماء ثانوية
محمية الجله,"[[41.980906, 19.157152]]",POINT,أسماء ثانوية
مذبح,"[[41.705561, 19.105825]]",POINT,أسماء ثانوية
مركز حرس حدود الجربه,"[[43.412518, 17.687237]]",POINT,أسماء ثانوية
مروة,"[[41.709445, 19.094174]]",POINT,أسماء ثانوية
مسعى,"[[42.0035, 18.857732]]",POINT,أسماء ثانوية
مطراف,"[[42.126818, 18.669183]]",POINT,أسماء ثانوية
مطل رهوة العرقوب,"[[41.960456, 19.241652]]",POINT,أسماء ثانوية
مطل شعف آل خريم - الحروس,"[[42.220201, 18.777781]]",POINT,أسماء ثانوية
معقر,"[[41.712492, 19.128335]]",POINT,أسماء ثانوية
مغلوف,"[[41.706934, 19.038062]]",POINT,أسماء ثانوية
ملاوي العتمة,"[[42.209816, 18.772051]]",POINT,أسماء ثانوية
ملقاف,"[[42.011054, 19.218049]]",POINT,أسماء ثانوية
منطقة الاربوعه,"[[42.141345, 18.932533]]",POINT,أسماء ثانوية
منطقة الغبيب,"[[42.114823, 19.203694]]",POINT,أسماء ثانوية
منطقة المحيى,"[[42.110746, 19.021368]]",POINT,أسماء ثانوية
منطقة يدر,"[[42.241402, 19.263024]]",POINT,أسماء ثانوية
منفه,"[[41.670907, 18.804989]]",POINT,أسماء ثانوية
نضيد اللوا,"[[41.655564, 19.102778]]",POINT,أسماء ثانوية
نعص,"[[42.073324, 18.781729]]",POINT,أسماء ثانوية
هده,"[[42.092743, 18.815782]]",POINT,أسماء ثانوية
واحة المدانه,"[[41.908615, 19.522491]]",POINT,أسماء ثانوية
ودن,"[[41.855292, 19.276156]]",POINT,أسماء ثانوية
صلة كنى,"[[42.720217, 18.821528]]",POINT,أسماء ثانوية
