name,lon_lat,coor_type,category
الأثالث,"[[37.75001, 27.500002]]",POINT,أسماء ثانوية
الأخيضر,"[[37.127223, 28.045285]]",POINT,أسماء ثانوية
الأوقر,"[[35.869782, 27.50056]]",POINT,أسماء ثانوية
الأيكة,"[[36.000009, 27.500002]]",POINT,أسماء ثانوية
الاثيلي,"[[37.092977, 28.229713]]",POINT,أسماء ثانوية
الاجضع,"[[35.393937, 28.960025]]",POINT,أسماء ثانوية
الاخم,"[[35.718398, 28.607497]]",POINT,أسماء ثانوية
الادرع,"[[36.126759, 27.083316]]",POINT,أسماء ثانوية
الازوار,"[[38.945739, 28.179524]]",POINT,أسماء ثانوية
الاسامر,"[[36.691697, 29.51947]]",POINT,أسماء ثانوية
الاسمر,"[[38.09078, 28.949082]]",POINT,أسماء ثانوية
الاعيرج,"[[38.178091, 27.313449]]",POINT,أسماء ثانوية
البحص,"[[36.9414, 27.716403]]",POINT,أسماء ثانوية
البخيرة,"[[39.648199, 27.197642]]",POINT,أسماء ثانوية
البدة,"[[38.456762, 27.381041]]",POINT,أسماء ثانوية
البدون,"[[38.192189, 26.967037]]",POINT,أسماء ثانوية
البديع,"[[38.718481, 28.950069]]",POINT,أسماء ثانوية
البديعة,"[[37.686946, 29.406388]]",POINT,أسماء ثانوية
البرقاء,"[[35.129342, 28.14281]]",POINT,أسماء ثانوية
البريصيات,"[[37.859573, 28.677728]]",POINT,أسماء ثانوية
البغاز,"[[37.084157, 28.102641]]",POINT,أسماء ثانوية
البلاطة,"[[38.113053, 26.97916]]",POINT,أسماء ثانوية
البويب,"[[36.679959, 29.096732]]",POINT,أسماء ثانوية
البويب,"[[37.381539, 29.784064]]",POINT,أسماء ثانوية
البويب,"[[38.26654, 27.373273]]",POINT,أسماء ثانوية
البويبيه,"[[38.795021, 28.857629]]",POINT,أسماء ثانوية
البويضا,"[[38.758564, 27.921967]]",POINT,أسماء ثانوية
البيدي,"[[36.017089, 28.535099]]",POINT,أسماء ثانوية
البير,"[[35.739791, 28.661678]]",POINT,أسماء ثانوية
البير,"[[35.983529, 28.112533]]",POINT,أسماء ثانوية
البير,"[[36.283615, 28.354726]]",POINT,أسماء ثانوية
التلعه البيضاء,"[[37.583263, 25.651145]]",POINT,أسماء ثانوية
الثريا,"[[35.96396, 26.972487]]",POINT,أسماء ثانوية
الثريا,"[[38.722751, 27.344456]]",POINT,أسماء ثانوية
الجرانيات,"[[38.018575, 28.641679]]",POINT,أسماء ثانوية
الجرداحية,"[[36.201925, 28.002348]]",POINT,أسماء ثانوية
الجم,"[[35.184166, 28.237975]]",POINT,أسماء ثانوية
الجناب,"[[38.508282, 27.242553]]",POINT,أسماء ثانوية
الجنح,"[[38.048186, 27.049112]]",POINT,أسماء ثانوية
الجهرا,"[[37.427523, 29.139197]]",POINT,أسماء ثانوية
الجواميس,"[[38.567955, 28.307304]]",POINT,أسماء ثانوية
الحايل,"[[37.590837, 25.284433]]",POINT,أسماء ثانوية
الحجيرين,"[[38.876796, 27.017248]]",POINT,أسماء ثانوية
الحرة الرجلا,"[[37.0, 27.500002]]",POINT,أسماء ثانوية
الحريضه,"[[37.752993, 25.14159]]",POINT,أسماء ثانوية
الحزم,"[[36.301939, 28.483343]]",POINT,أسماء ثانوية
الحزم,"[[36.325521, 28.638997]]",POINT,أسماء ثانوية
الحسون,"[[36.748581, 27.106361]]",POINT,أسماء ثانوية
الحشاة,"[[36.167271, 27.687242]]",POINT,أسماء ثانوية
الحصاة,"[[38.547506, 26.845007]]",POINT,أسماء ثانوية
الحصمه,"[[35.717454, 29.116237]]",POINT,أسماء ثانوية
الحطية,"[[36.095989, 27.671342]]",POINT,أسماء ثانوية
الحفرة,"[[38.249996, 29.000001]]",POINT,أسماء ثانوية
الحلوات,"[[38.721271, 28.805616]]",POINT,أسماء ثانوية
الحوت,"[[36.160641, 27.765219]]",POINT,أسماء ثانوية
الحول,"[[38.750002, 28.249991]]",POINT,أسماء ثانوية
الحوي,"[[38.179679, 29.26981]]",POINT,أسماء ثانوية
الخاقوق,"[[36.294451, 28.377771]]",POINT,أسماء ثانوية
الخبة,"[[37.801445, 27.492857]]",POINT,أسماء ثانوية
الخبت,"[[34.84417, 28.158216]]",POINT,أسماء ثانوية
الخبو,"[[38.425005, 27.488887]]",POINT,أسماء ثانوية
الخرز,"[[36.703112, 27.848175]]",POINT,أسماء ثانوية
الخرزة,"[[36.257887, 28.08732]]",POINT,أسماء ثانوية
الخرقة,"[[36.753516, 27.958424]]",POINT,أسماء ثانوية
الخرما,"[[38.30364, 28.837931]]",POINT,أسماء ثانوية
الخشيبوات,"[[38.297589, 27.402585]]",POINT,أسماء ثانوية
الخضراء,"[[37.331522, 27.58564]]",POINT,أسماء ثانوية
الخلاخل,"[[36.185167, 28.198857]]",POINT,أسماء ثانوية
الخنبرة,"[[36.141672, 27.883322]]",POINT,أسماء ثانوية
الخنفه,"[[39.255631, 28.488042]]",POINT,أسماء ثانوية
الخوثلة,"[[37.602489, 24.714389]]",POINT,أسماء ثانوية
الداره,"[[35.903063, 27.733891]]",POINT,أسماء ثانوية
الدبوب,"[[36.381118, 26.769176]]",POINT,أسماء ثانوية
الدبيساء,"[[36.156521, 28.0885]]",POINT,أسماء ثانوية
الدحو,"[[37.367635, 25.084319]]",POINT,أسماء ثانوية
الدرع,"[[37.409606, 27.754147]]",POINT,أسماء ثانوية
الدرعة,"[[37.146277, 27.746143]]",POINT,أسماء ثانوية
الدره,"[[34.953904, 29.34341]]",POINT,أسماء ثانوية
الدفافيات,"[[39.022837, 27.441509]]",POINT,أسماء ثانوية
الدكدك,"[[36.347601, 27.059133]]",POINT,أسماء ثانوية
الدلو,"[[36.952987, 27.838111]]",POINT,أسماء ثانوية
الدمنه,"[[35.653768, 29.051092]]",POINT,أسماء ثانوية
الذهيبات,"[[39.1274, 28.074574]]",POINT,أسماء ثانوية
الذهيبات,"[[39.171603, 28.030629]]",POINT,أسماء ثانوية
الذور,"[[39.66073, 27.32317]]",POINT,أسماء ثانوية
الرحبه,"[[36.382899, 27.510796]]",POINT,أسماء ثانوية
الرحول,"[[38.049774, 29.131794]]",POINT,أسماء ثانوية
الرشدان,"[[38.622158, 27.684538]]",POINT,أسماء ثانوية
الرغامة,"[[34.759605, 28.260291]]",POINT,أسماء ثانوية
الرغامة,"[[34.831703, 28.303421]]",POINT,أسماء ثانوية
الرغامة,"[[34.915881, 28.380926]]",POINT,أسماء ثانوية
الرقاريق,"[[37.097998, 27.442925]]",POINT,أسماء ثانوية
الركب,"[[38.066661, 26.900003]]",POINT,أسماء ثانوية
الرويشد,"[[37.110937, 27.712626]]",POINT,أسماء ثانوية
الريشه,"[[39.489369, 28.499887]]",POINT,أسماء ثانوية
الريع,"[[37.781274, 24.974349]]",POINT,أسماء ثانوية
الزاوية,"[[36.119013, 27.85238]]",POINT,أسماء ثانوية
الزاويه,"[[36.199994, 27.923899]]",POINT,أسماء ثانوية
الزبدية,"[[35.933769, 28.203878]]",POINT,أسماء ثانوية
الزبليات,"[[37.877147, 28.552093]]",POINT,أسماء ثانوية
الزراب,"[[36.758323, 27.658339]]",POINT,أسماء ثانوية
الزريب,"[[39.542499, 28.613076]]",POINT,أسماء ثانوية
الزعفران,"[[36.203063, 26.741946]]",POINT,أسماء ثانوية
الزيدانية,"[[37.816679, 27.904179]]",POINT,أسماء ثانوية
السدة,"[[38.114769, 28.63977]]",POINT,أسماء ثانوية
السراية,"[[38.7959, 27.708936]]",POINT,أسماء ثانوية
السعلوة,"[[36.084766, 27.368724]]",POINT,أسماء ثانوية
السفاف,"[[35.148911, 28.899086]]",POINT,أسماء ثانوية
السفينه الغرقانه,"[[34.832325, 28.876941]]",POINT,أسماء ثانوية
السلاعو,"[[37.924912, 27.940743]]",POINT,أسماء ثانوية
السليلة,"[[38.750002, 27.383337]]",POINT,أسماء ثانوية
السمك,"[[38.526499, 27.282143]]",POINT,أسماء ثانوية
السميك,"[[38.521285, 27.160306]]",POINT,أسماء ثانوية
السنام,"[[34.92882, 28.251514]]",POINT,أسماء ثانوية
السنام,"[[39.23177, 28.3302]]",POINT,أسماء ثانوية
السنانيات,"[[38.749595, 27.368038]]",POINT,أسماء ثانوية
السويداء,"[[36.608334, 26.325002]]",POINT,أسماء ثانوية
السيق,"[[35.450006, 28.01666]]",POINT,أسماء ثانوية
الشرح,"[[38.439167, 27.206676]]",POINT,أسماء ثانوية
الشريح,"[[35.722561, 27.42842]]",POINT,أسماء ثانوية
الشريفة,"[[35.796976, 28.153539]]",POINT,أسماء ثانوية
الشعثاء,"[[36.120386, 29.131644]]",POINT,أسماء ثانوية
الشعرة,"[[35.18187, 29.264531]]",POINT,أسماء ثانوية
الشقيق,"[[39.358928, 26.820674]]",POINT,أسماء ثانوية
الشكاعة الرويانة,"[[36.24424, 28.357065]]",POINT,أسماء ثانوية
الشكاعة العطشانة,"[[36.165018, 28.416588]]",POINT,أسماء ثانوية
الشميسية,"[[38.294542, 27.85135]]",POINT,أسماء ثانوية
الشهيبا,"[[38.951147, 28.822525]]",POINT,أسماء ثانوية
الصاني,"[[37.326393, 27.939992]]",POINT,أسماء ثانوية
الصدارة,"[[37.233331, 26.283331]]",POINT,أسماء ثانوية
الصفراء,"[[35.035358, 28.519564]]",POINT,أسماء ثانوية
الصفصافة,"[[36.86089, 27.429471]]",POINT,أسماء ثانوية
الصلعاء,"[[38.322866, 27.059863]]",POINT,أسماء ثانوية
الصليبة,"[[35.906475, 27.176828]]",POINT,أسماء ثانوية
الصليطية,"[[37.322445, 27.868323]]",POINT,أسماء ثانوية
الصوانة,"[[38.683054, 27.81189]]",POINT,أسماء ثانوية
الصويرات,"[[34.96223, 28.1671]]",POINT,أسماء ثانوية
الضاحكية,"[[37.977762, 28.067644]]",POINT,أسماء ثانوية
الضبعي,"[[35.170176, 28.2722]]",POINT,أسماء ثانوية
الضبيعية,"[[35.938489, 27.869697]]",POINT,أسماء ثانوية
الضلعة,"[[36.173794, 26.714416]]",POINT,أسماء ثانوية
الطرايف,"[[39.350603, 27.367094]]",POINT,أسماء ثانوية
الظباعية,"[[35.64894, 28.539584]]",POINT,أسماء ثانوية
الظهر,"[[35.719128, 28.981891]]",POINT,أسماء ثانوية
الظهره,"[[36.860011, 29.681668]]",POINT,أسماء ثانوية
الظهير,"[[35.836093, 27.08499]]",POINT,أسماء ثانوية
العرائد,"[[36.367772, 28.6361]]",POINT,أسماء ثانوية
العريعريات,"[[37.372613, 29.137523]]",POINT,أسماء ثانوية
العريق,"[[38.979878, 28.984272]]",POINT,أسماء ثانوية
العزور,"[[38.865788, 28.023591]]",POINT,أسماء ثانوية
العشارة,"[[38.306944, 27.124429]]",POINT,أسماء ثانوية
العقبة السوداء,"[[37.218826, 25.247054]]",POINT,أسماء ثانوية
العقلة,"[[35.416338, 28.68511]]",POINT,أسماء ثانوية
العقلة,"[[37.011673, 25.632219]]",POINT,أسماء ثانوية
العقيلة,"[[38.670824, 27.245836]]",POINT,أسماء ثانوية
العلم,"[[37.525842, 28.747487]]",POINT,أسماء ثانوية
العليا,"[[36.27501, 26.749992]]",POINT,أسماء ثانوية
العمير,"[[37.4634, 25.005097]]",POINT,أسماء ثانوية
العنتية,"[[38.036685, 27.271349]]",POINT,أسماء ثانوية
العهين الابيض,"[[38.604627, 26.97283]]",POINT,أسماء ثانوية
العوجا,"[[39.716005, 27.431896]]",POINT,أسماء ثانوية
العود,"[[39.367232, 28.090839]]",POINT,أسماء ثانوية
العويند,"[[37.376668, 25.104446]]",POINT,أسماء ثانوية
الغبج,"[[35.03746, 28.125772]]",POINT,أسماء ثانوية
الغراميل,"[[37.809448, 27.417283]]",POINT,أسماء ثانوية
الغردقة,"[[36.850634, 27.436681]]",POINT,أسماء ثانوية
الغرف,"[[36.353009, 26.50265]]",POINT,أسماء ثانوية
الغزوان,"[[37.439926, 28.092256]]",POINT,أسماء ثانوية
الغزوان,"[[37.525005, 27.975011]]",POINT,أسماء ثانوية
الغوار,"[[38.257999, 28.385539]]",POINT,أسماء ثانوية
الظهر,"[[35.626473, 29.140141]]",POINT,أسماء ثانوية
السر,"[[35.070076, 29.024527]]",POINT,أسماء ثانوية
السر,"[[36.12515, 27.04231]]",POINT,أسماء ثانوية
السر,"[[36.412404, 26.866851]]",POINT,أسماء ثانوية
الفحيثة,"[[39.539409, 27.465584]]",POINT,أسماء ثانوية
الفرش,"[[36.019127, 27.313814]]",POINT,أسماء ثانوية
الفرص,"[[36.356292, 27.639477]]",POINT,أسماء ثانوية
الفرع,"[[35.761228, 27.799122]]",POINT,أسماء ثانوية
الفري,"[[36.750061, 27.286155]]",POINT,أسماء ثانوية
الفريدة,"[[38.041878, 28.742981]]",POINT,أسماء ثانوية
الفريش,"[[36.898849, 26.117828]]",POINT,أسماء ثانوية
الفقيّر,"[[37.334247, 25.07962]]",POINT,أسماء ثانوية
الفهد,"[[35.791805, 27.990074]]",POINT,أسماء ثانوية
القارة,"[[36.072857, 27.791634]]",POINT,أسماء ثانوية
القارة,"[[36.300008, 27.916667]]",POINT,أسماء ثانوية
القارة البيضا,"[[35.861392, 28.325758]]",POINT,أسماء ثانوية
القاره الحمرا,"[[35.865426, 28.306339]]",POINT,أسماء ثانوية
القاسمة,"[[37.871032, 29.59691]]",POINT,أسماء ثانوية
القدمة,"[[36.499929, 28.304622]]",POINT,أسماء ثانوية
القرط,"[[39.223573, 28.667514]]",POINT,أسماء ثانوية
القرقف,"[[35.163052, 28.140836]]",POINT,أسماء ثانوية
القرية,"[[36.002133, 28.787827]]",POINT,أسماء ثانوية
القريدحة,"[[36.195939, 26.831703]]",POINT,أسماء ثانوية
القصايم,"[[36.503813, 28.529091]]",POINT,أسماء ثانوية
القصر,"[[35.095954, 28.976247]]",POINT,أسماء ثانوية
القعرة,"[[37.266676, 24.775007]]",POINT,أسماء ثانوية
القفيف,"[[34.983215, 29.31545]]",POINT,أسماء ثانوية
القلبان,"[[39.606679, 27.490046]]",POINT,أسماء ثانوية
القلبان,"[[39.749994, 27.500002]]",POINT,أسماء ثانوية
القلخي,"[[34.911182, 28.991783]]",POINT,أسماء ثانوية
القلوب,"[[37.177777, 27.721381]]",POINT,أسماء ثانوية
القناصية,"[[37.142394, 29.711709]]",POINT,أسماء ثانوية
القويصرة,"[[37.441535, 29.64416]]",POINT,أسماء ثانوية
القيسي,"[[35.550749, 28.368909]]",POINT,أسماء ثانوية
الكفوف,"[[37.0995, 29.352529]]",POINT,أسماء ثانوية
الكلبة,"[[37.693727, 28.221345]]",POINT,أسماء ثانوية
اللبيدة,"[[37.606308, 28.252265]]",POINT,أسماء ثانوية
اللسان,"[[35.029993, 28.183064]]",POINT,أسماء ثانوية
اللقلقة,"[[36.796496, 27.086899]]",POINT,أسماء ثانوية
اللقيه,"[[36.704679, 27.292185]]",POINT,أسماء ثانوية
اللميمة,"[[38.19103, 27.08765]]",POINT,أسماء ثانوية
الماليح,"[[38.527207, 27.647545]]",POINT,أسماء ثانوية
المبناء,"[[38.710134, 27.434857]]",POINT,أسماء ثانوية
المثلوث,"[[38.22238, 28.891189]]",POINT,أسماء ثانوية
المجز,"[[38.14687, 26.842325]]",POINT,أسماء ثانوية
المجيفل,"[[35.051022, 29.032488]]",POINT,أسماء ثانوية
المحاش الغربي,"[[35.867014, 28.641787]]",POINT,أسماء ثانوية
المحتطب,"[[36.448731, 28.488686]]",POINT,أسماء ثانوية
المحجة,"[[38.47543, 27.548153]]",POINT,أسماء ثانوية
المحيبل,"[[36.15519, 28.529863]]",POINT,أسماء ثانوية
المخيبية,"[[38.775301, 27.46685]]",POINT,أسماء ثانوية
المخيمريه,"[[38.824074, 27.812362]]",POINT,أسماء ثانوية
المداميه,"[[36.734633, 27.30463]]",POINT,أسماء ثانوية
المراغة الصفرا,"[[39.206085, 27.900531]]",POINT,أسماء ثانوية
المسترة,"[[35.629735, 28.647752]]",POINT,أسماء ثانوية
المسد,"[[34.842861, 28.327539]]",POINT,أسماء ثانوية
المسد,"[[36.835184, 27.723269]]",POINT,أسماء ثانوية
المشرفة,"[[35.907097, 28.233361]]",POINT,أسماء ثانوية
المشيريف,"[[37.756319, 24.84616]]",POINT,أسماء ثانوية
المشيريفة,"[[36.915479, 29.594014]]",POINT,أسماء ثانوية
المشيطات,"[[39.058607, 28.158882]]",POINT,أسماء ثانوية
المشيطية,"[[36.224992, 29.183335]]",POINT,أسماء ثانوية
المصادم,"[[38.721313, 27.313793]]",POINT,أسماء ثانوية
المصاول,"[[37.921801, 29.519963]]",POINT,أسماء ثانوية
المضله,"[[35.143032, 28.89576]]",POINT,أسماء ثانوية
المضيبع,"[[36.548746, 26.355128]]",POINT,أسماء ثانوية
المضيبعة,"[[37.861912, 28.859646]]",POINT,أسماء ثانوية
المظاهير,"[[38.938272, 28.541965]]",POINT,أسماء ثانوية
المعيزيلة,"[[37.966669, 27.702777]]",POINT,أسماء ثانوية
المعيصي,"[[36.076527, 28.991933]]",POINT,أسماء ثانوية
المفرق,"[[35.517941, 28.766155]]",POINT,أسماء ثانوية
المقيال,"[[37.596009, 29.516122]]",POINT,أسماء ثانوية
المكون,"[[35.934584, 28.549669]]",POINT,أسماء ثانوية
المكون,"[[37.27011, 27.985246]]",POINT,أسماء ثانوية
المكيحيل,"[[37.705572, 27.744577]]",POINT,أسماء ثانوية
المكيحيل,"[[39.436862, 28.653696]]",POINT,أسماء ثانوية
الملحة,"[[37.125828, 27.597549]]",POINT,أسماء ثانوية
المليسا,"[[37.593412, 29.31294]]",POINT,أسماء ثانوية
المليسا,"[[38.177276, 27.408013]]",POINT,أسماء ثانوية
المندسة,"[[38.366446, 27.658811]]",POINT,أسماء ثانوية
المهد,"[[37.548265, 25.012178]]",POINT,أسماء ثانوية
المويلح,"[[35.482492, 28.698049]]",POINT,أسماء ثانوية
المياه,"[[36.829176, 26.429179]]",POINT,أسماء ثانوية
النابع,"[[39.154179, 26.900003]]",POINT,أسماء ثانوية
النبخة,"[[37.46501, 26.079226]]",POINT,أسماء ثانوية
النخيرة,"[[36.412082, 26.753833]]",POINT,أسماء ثانوية
الندرة,"[[37.64607, 28.362064]]",POINT,أسماء ثانوية
النصبة,"[[35.948231, 27.078145]]",POINT,أسماء ثانوية
النعسان,"[[36.316381, 26.803615]]",POINT,أسماء ثانوية
النقعا,"[[34.957316, 28.312433]]",POINT,أسماء ثانوية
النقيب,"[[36.988864, 28.030801]]",POINT,أسماء ثانوية
النمريات,"[[37.03768, 27.78672]]",POINT,أسماء ثانوية
النهية,"[[37.798891, 25.046382]]",POINT,أسماء ثانوية
الهراثن,"[[38.633509, 27.704751]]",POINT,أسماء ثانوية
الهوج,"[[38.667905, 28.980024]]",POINT,أسماء ثانوية
الوبري,"[[36.847479, 27.946773]]",POINT,أسماء ثانوية
الوسق,"[[39.441669, 27.133334]]",POINT,أسماء ثانوية
الوظام,"[[36.274345, 28.43899]]",POINT,أسماء ثانوية
الونان,"[[35.937417, 28.569024]]",POINT,أسماء ثانوية
اليعبوب,"[[36.898892, 25.879433]]",POINT,أسماء ثانوية
اليقاع,"[[39.166667, 28.416674]]",POINT,أسماء ثانوية
ام الشنين,"[[39.063306, 28.861384]]",POINT,أسماء ثانوية
ام الشنين,"[[39.157462, 28.836751]]",POINT,أسماء ثانوية
ام العدول,"[[38.297718, 27.593107]]",POINT,أسماء ثانوية
ام المواضيح,"[[38.939066, 28.991439]]",POINT,أسماء ثانوية
ام الهرش,"[[38.562784, 29.178379]]",POINT,أسماء ثانوية
ام برقا,"[[38.784184, 27.082565]]",POINT,أسماء ثانوية
ام جرفان,"[[37.269659, 29.719369]]",POINT,أسماء ثانوية
ام جفين,"[[37.58352, 29.565582]]",POINT,أسماء ثانوية
ام حواذ,"[[37.154989, 28.493536]]",POINT,أسماء ثانوية
ام رضيم,"[[35.823605, 28.578486]]",POINT,أسماء ثانوية
ام ركبة,"[[35.67853, 28.65464]]",POINT,أسماء ثانوية
ام روس,"[[34.877493, 28.094895]]",POINT,أسماء ثانوية
ام روس,"[[38.064194, 27.125351]]",POINT,أسماء ثانوية
ام زوير,"[[38.16129, 28.684037]]",POINT,أسماء ثانوية
ام طريفية,"[[37.470889, 29.456878]]",POINT,أسماء ثانوية
ام طعيس,"[[37.652378, 29.298477]]",POINT,أسماء ثانوية
ام طليحة,"[[35.609479, 28.736544]]",POINT,أسماء ثانوية
ام عراد,"[[38.02808, 27.153504]]",POINT,أسماء ثانوية
ام قبور,"[[37.928238, 29.381132]]",POINT,أسماء ثانوية
ام قطيطيرة,"[[35.741251, 28.515036]]",POINT,أسماء ثانوية
ام نخلة,"[[38.309948, 28.716094]]",POINT,أسماء ثانوية
ام هشيم,"[[35.418613, 28.044577]]",POINT,أسماء ثانوية
امدان,"[[36.269667, 27.628148]]",POINT,أسماء ثانوية
انتيش,"[[35.292571, 28.114893]]",POINT,أسماء ثانوية
بركانه,"[[37.775974, 28.88473]]",POINT,أسماء ثانوية
بريثات حويمل,"[[37.339697, 27.399387]]",POINT,أسماء ثانوية
بطين النمرة,"[[36.717339, 27.293816]]",POINT,أسماء ثانوية
بنات بقر,"[[37.601223, 29.120293]]",POINT,أسماء ثانوية
بنية الخل,"[[39.516063, 27.853775]]",POINT,أسماء ثانوية
بنية الراوي,"[[39.52647, 27.989237]]",POINT,أسماء ثانوية
بنية الزلع,"[[39.281316, 27.649584]]",POINT,أسماء ثانوية
بنية الشليل,"[[39.218359, 27.672822]]",POINT,أسماء ثانوية
بنية الفهيقي,"[[39.276853, 27.682736]]",POINT,أسماء ثانوية
بوة,"[[38.437879, 26.911054]]",POINT,أسماء ثانوية
بوهان,"[[38.668807, 27.661643]]",POINT,أسماء ثانوية
تل الشايب,"[[37.109477, 29.107375]]",POINT,أسماء ثانوية
تلال السنميات,"[[36.957021, 29.78091]]",POINT,أسماء ثانوية
تلال زينة,"[[38.05089, 29.55333]]",POINT,أسماء ثانوية
تلعة الجديد,"[[36.049941, 27.742174]]",POINT,أسماء ثانوية
تلعة رتامة,"[[36.363459, 27.820151]]",POINT,أسماء ثانوية
تلعة صحارة,"[[36.176755, 27.559397]]",POINT,أسماء ثانوية
تلعة ضربة,"[[36.717188, 27.390053]]",POINT,أسماء ثانوية
تلعة يردة,"[[35.555363, 28.462594]]",POINT,أسماء ثانوية
تمر,"[[36.279173, 27.811117]]",POINT,أسماء ثانوية
ثرمد,"[[37.833331, 28.783321]]",POINT,أسماء ثانوية
ثليثوات,"[[37.776918, 29.303412]]",POINT,أسماء ثانوية
ثليثوات,"[[38.434296, 27.225323]]",POINT,أسماء ثانوية
ثليثوة,"[[38.913467, 28.334105]]",POINT,أسماء ثانوية
ثنية مدران,"[[36.525271, 28.2725]]",POINT,أسماء ثانوية
جبلة الشرقية,"[[38.174357, 27.225237]]",POINT,أسماء ثانوية
جبلة الغربية,"[[37.975981, 27.172537]]",POINT,أسماء ثانوية
جبو ابو خرقة,"[[38.958077, 27.118206]]",POINT,أسماء ثانوية
جدعان الابرق,"[[36.900973, 29.259381]]",POINT,أسماء ثانوية
جعلة الشهباء,"[[38.303318, 29.521937]]",POINT,أسماء ثانوية
جفرة ام زوير,"[[38.872311, 28.773236]]",POINT,أسماء ثانوية
جلعب,"[[39.353757, 27.28195]]",POINT,أسماء ثانوية
جمعان,"[[38.329239, 27.686341]]",POINT,أسماء ثانوية
جهارة,"[[39.060066, 27.019093]]",POINT,أسماء ثانوية
جورة حاج,"[[36.149011, 29.023712]]",POINT,أسماء ثانوية
جيل وتر,"[[36.712554, 27.718635]]",POINT,أسماء ثانوية
حاج,"[[36.173301, 28.967321]]",POINT,أسماء ثانوية
حاكة,"[[37.447972, 27.677479]]",POINT,أسماء ثانوية
حالة عمار,"[[36.085753, 29.158938]]",POINT,أسماء ثانوية
حامر,"[[37.016952, 27.570684]]",POINT,أسماء ثانوية
حبال النقيب,"[[37.196038, 28.820508]]",POINT,أسماء ثانوية
حبل الصبغ,"[[35.797191, 28.363502]]",POINT,أسماء ثانوية
حبل مرخ,"[[34.963989, 28.621616]]",POINT,أسماء ثانوية
حدرة,"[[36.214392, 27.099559]]",POINT,أسماء ثانوية
حرة الرحى,"[[36.470189, 27.729621]]",POINT,أسماء ثانوية
حرة الرحى,"[[36.67099, 27.605295]]",POINT,أسماء ثانوية
حرة الرهاة,"[[36.900136, 27.582378]]",POINT,أسماء ثانوية
حرة السليطية,"[[36.791668, 28.238897]]",POINT,أسماء ثانوية
حرة العويند,"[[36.216602, 28.10792]]",POINT,أسماء ثانوية
حرة الونير,"[[37.727222, 25.202036]]",POINT,أسماء ثانوية
حرة بني عطيه,"[[36.438217, 27.962244]]",POINT,أسماء ثانوية
حرة بهل,"[[36.518061, 27.760606]]",POINT,أسماء ثانوية
حرة حبيش,"[[37.857728, 25.06696]]",POINT,أسماء ثانوية
حرة خوار,"[[37.178636, 27.98943]]",POINT,أسماء ثانوية
حرة نقيع,"[[36.906531, 27.50453]]",POINT,أسماء ثانوية
حريض الاحمر,"[[35.595832, 28.671548]]",POINT,أسماء ثانوية
