name,lon_lat,coor_type,category
مقناص خبة السياريات,"[[44.862843, 27.123785]]",POINT,أسماء ثانوية
مقناص دكاك عرفج,"[[44.775553, 27.075033]]",POINT,أسماء ثانوية
مقناص عرفج,"[[44.401245, 27.753954]]",POINT,أسماء ثانوية
مقناص عرفج,"[[44.816666, 27.168331]]",POINT,أسماء ثانوية
مقناص عرق ارطى,"[[44.801989, 27.106533]]",POINT,أسماء ثانوية
مقناص عواشز,"[[42.05678, 25.043507]]",POINT,أسماء ثانوية
مقناص عواشز بياح,"[[44.821558, 27.196999]]",POINT,أسماء ثانوية
ملعية,"[[43.417625, 25.833321]]",POINT,أسماء ثانوية
منجم صخيبره,"[[42.007191, 25.456974]]",POINT,أسماء ثانوية
منطقة الشمال,"[[44.24778, 26.351309]]",POINT,أسماء ثانوية
مهامة ام جص,"[[42.555885, 24.519768]]",POINT,أسماء ثانوية
مواجه,"[[42.30056, 26.065836]]",POINT,أسماء ثانوية
نجخ,"[[42.01277, 25.014431]]",POINT,أسماء ثانوية
قاع ابو جثيا,"[[43.098164, 25.149078]]",POINT,أسماء ثانوية
قاع ابو عوشزة,"[[44.555783, 25.757468]]",POINT,أسماء ثانوية
قاع الحفر,"[[44.358673, 27.402821]]",POINT,أسماء ثانوية
قاع الحنادر,"[[43.490238, 26.45937]]",POINT,أسماء ثانوية
قاع الخرماء,"[[44.078221, 25.565958]]",POINT,أسماء ثانوية
قاع الخفق,"[[43.11739, 25.151825]]",POINT,أسماء ثانوية
قاع الخيمة,"[[42.388344, 25.849285]]",POINT,أسماء ثانوية
قاع الزرار,"[[43.481312, 26.709995]]",POINT,أسماء ثانوية
قاع السحق,"[[43.381576, 26.603909]]",POINT,أسماء ثانوية
قاع العايلة,"[[44.14959, 26.376286]]",POINT,أسماء ثانوية
قاع العزبة,"[[42.140808, 26.278782]]",POINT,أسماء ثانوية
قاع العصودة,"[[43.411102, 26.531982]]",POINT,أسماء ثانوية
قاع المالحة,"[[44.218426, 27.441101]]",POINT,أسماء ثانوية
قاع المزيريرة,"[[43.198414, 27.148075]]",POINT,أسماء ثانوية
قاع ام رشاد,"[[44.273765, 27.483866]]",POINT,أسماء ثانوية
قاع ام شفلح,"[[43.487492, 26.569576]]",POINT,أسماء ثانوية
قاع حقي,"[[43.298836, 26.723728]]",POINT,أسماء ثانوية
قاع سالم,"[[44.18169, 25.879669]]",POINT,أسماء ثانوية
قاع صلاصل,"[[43.436508, 26.691971]]",POINT,أسماء ثانوية
قاع عبلا,"[[43.769531, 25.64415]]",POINT,أسماء ثانوية
قاع عريفجان,"[[42.070599, 25.365372]]",POINT,أسماء ثانوية
قاع عضي,"[[43.418999, 26.877644]]",POINT,أسماء ثانوية
قاع وعد,"[[44.482613, 27.266865]]",POINT,أسماء ثانوية
ظهرة البياض,"[[41.901855, 25.895119]]",POINT,أسماء ثانوية
ظهرة الرديفة,"[[44.056034, 27.745349]]",POINT,أسماء ثانوية
ظهرة الرديفة,"[[44.041421, 27.816803]]",POINT,أسماء ثانوية
عبلة البدائع,"[[43.849032, 25.851302]]",POINT,أسماء ثانوية
عبيد المستوي,"[[44.661484, 25.744743]]",POINT,أسماء ثانوية
قارة الاسلاف,"[[43.430006, 26.240737]]",POINT,أسماء ثانوية
قارة الاسلاف,"[[43.430028, 26.240759]]",POINT,أسماء ثانوية
قارة الحزقاء,"[[43.378658, 26.87582]]",POINT,أسماء ثانوية
قارة ام دبير,"[[44.377213, 26.374912]]",POINT,أسماء ثانوية
قارة ام رجوم,"[[42.924271, 26.903114]]",POINT,أسماء ثانوية
قارة ام روس,"[[44.370003, 26.404781]]",POINT,أسماء ثانوية
قارة حصاني,"[[43.403292, 26.306956]]",POINT,أسماء ثانوية
قارة حصاني,"[[43.403292, 26.306977]]",POINT,أسماء ثانوية
قارة حصاني,"[[43.505001, 26.162224]]",POINT,أسماء ثانوية
قارة حصني,"[[43.432045, 26.209087]]",POINT,أسماء ثانوية
قارة سالم,"[[43.171484, 26.42242]]",POINT,أسماء ثانوية
قارة سالم,"[[43.171463, 26.42242]]",POINT,أسماء ثانوية
قارة عدلان,"[[43.139191, 26.395683]]",POINT,أسماء ثانوية
قارة محمد عبد الوهاب,"[[44.332602, 26.439307]]",POINT,أسماء ثانوية
سناف اقمرا,"[[42.553997, 26.345387]]",POINT,أسماء ثانوية
سناف تركي,"[[42.916203, 24.926069]]",POINT,أسماء ثانوية
سناف جبيرة,"[[41.843147, 25.330524]]",POINT,أسماء ثانوية
سهلة اقمرا,"[[42.588673, 26.345494]]",POINT,أسماء ثانوية
صحراء زعرورة,"[[43.743846, 25.262783]]",POINT,أسماء ثانوية
صفاة الزراج,"[[43.370397, 25.770171]]",POINT,أسماء ثانوية
صفراء المستوي,"[[44.407747, 26.11918]]",POINT,أسماء ثانوية
صفراء المستوي,"[[44.640541, 25.672839]]",POINT,أسماء ثانوية
صفية,"[[42.149434, 25.456932]]",POINT,أسماء ثانوية
طراق ذايوف,"[[44.033911, 27.699559]]",POINT,أسماء ثانوية
طرقة الضبعة,"[[44.399872, 26.252003]]",POINT,أسماء ثانوية
سمار الحصاة,"[[42.092571, 25.821648]]",POINT,أسماء ثانوية
سمار سعيدة,"[[43.386168, 26.151838]]",POINT,أسماء ثانوية
ريع الحجاج,"[[43.249912, 25.181286]]",POINT,أسماء ثانوية
زبائر النعايم,"[[43.957737, 25.667946]]",POINT,أسماء ثانوية
زباير البريكة,"[[44.751005, 27.481012]]",POINT,أسماء ثانوية
زرب ثريبان,"[[42.520823, 24.967096]]",POINT,أسماء ثانوية
ساحوق,"[[41.84555, 25.304432]]",POINT,أسماء ثانوية
ساهبة الاشعل,"[[43.37441, 25.453584]]",POINT,أسماء ثانوية
ساهبة الحشارة,"[[41.257997, 25.487638]]",POINT,أسماء ثانوية
ساهبة الحمى,"[[43.118784, 26.097164]]",POINT,أسماء ثانوية
ساهبة الخيل,"[[43.575919, 25.464377]]",POINT,أسماء ثانوية
ساهبة الخيل,"[[43.59551, 25.485964]]",POINT,أسماء ثانوية
ساهبة الخيل,"[[43.571134, 25.463433]]",POINT,أسماء ثانوية
ساهبة السلسلة,"[[42.622747, 26.11903]]",POINT,أسماء ثانوية
ساهبة السلسلة,"[[42.622061, 26.129565]]",POINT,أسماء ثانوية
ساهبة السلسلة,"[[42.615452, 26.253033]]",POINT,أسماء ثانوية
ساهبة العميد,"[[42.612491, 26.140895]]",POINT,أسماء ثانوية
ساهبة العميد,"[[42.590561, 26.209259]]",POINT,أسماء ثانوية
ساهبة العميد,"[[43.335636, 25.274069]]",POINT,أسماء ثانوية
ساهبة ام عوشز,"[[43.639305, 25.664084]]",POINT,أسماء ثانوية
ساهبة ام عوشز,"[[43.697412, 25.556345]]",POINT,أسماء ثانوية
ساهبة ام عوشز,"[[43.728998, 25.48738]]",POINT,أسماء ثانوية
سبخة الجرفية,"[[42.501812, 24.607658]]",POINT,أسماء ثانوية
سبخة الطرفية,"[[44.073544, 26.528721]]",POINT,أسماء ثانوية
سبخة العوشزية,"[[44.154804, 26.058326]]",POINT,أسماء ثانوية
سبخة المشاش,"[[42.559662, 25.408974]]",POINT,أسماء ثانوية
سبخة غضراء,"[[43.921516, 26.026139]]",POINT,أسماء ثانوية
سبخة غضراء,"[[43.918812, 26.029315]]",POINT,أسماء ثانوية
سبخة غويمض,"[[44.219112, 26.189647]]",POINT,أسماء ثانوية
سبخة غويمض,"[[44.213598, 26.201341]]",POINT,أسماء ثانوية
سبخة غويمض,"[[44.216151, 26.181149]]",POINT,أسماء ثانوية
سبخة مشتت,"[[44.254239, 26.033885]]",POINT,أسماء ثانوية
سبخة مليح,"[[42.533398, 25.280914]]",POINT,أسماء ثانوية
ستار غسل,"[[42.047789, 26.074998]]",POINT,أسماء ثانوية
سحق ابو عوشزة,"[[44.471648, 26.099396]]",POINT,أسماء ثانوية
خشم البسيتين,"[[44.1571, 27.520666]]",POINT,أسماء ثانوية
خشم البعيثة,"[[44.099035, 27.638426]]",POINT,أسماء ثانوية
خشم الرعن,"[[43.319242, 26.875176]]",POINT,أسماء ثانوية
خشم الطليحي,"[[44.13738, 27.54281]]",POINT,أسماء ثانوية
خشم شعياء,"[[42.654483, 24.949758]]",POINT,أسماء ثانوية
خناصر صارة,"[[43.131809, 26.490097]]",POINT,أسماء ثانوية
خو,"[[42.171664, 26.103322]]",POINT,أسماء ثانوية
دحل ابو مراكي,"[[44.254303, 27.747517]]",POINT,أسماء ثانوية
دحلة البويب,"[[42.93118, 24.641325]]",POINT,أسماء ثانوية
دحلة الحريشاء,"[[42.277815, 24.884784]]",POINT,أسماء ثانوية
دحلة الحصاة,"[[42.35532, 25.809224]]",POINT,أسماء ثانوية
دحلة الهتيمة,"[[42.359934, 24.794426]]",POINT,أسماء ثانوية
دحلة الهتيمة,"[[42.377787, 24.803202]]",POINT,أسماء ثانوية
دحلة ام عجيلة,"[[42.203829, 25.039151]]",POINT,أسماء ثانوية
دحلة ام عجيلة,"[[42.251766, 24.990571]]",POINT,أسماء ثانوية
دعب البهم,"[[42.554147, 25.700476]]",POINT,أسماء ثانوية
دعب الجرير,"[[42.626867, 26.009188]]",POINT,أسماء ثانوية
دعب الخبراء,"[[42.128685, 26.120961]]",POINT,أسماء ثانوية
دعب حضيري,"[[41.823578, 25.943677]]",POINT,أسماء ثانوية
دعب خليف,"[[42.49546, 25.806885]]",POINT,أسماء ثانوية
دعب ذرعان الخيمة,"[[42.408686, 25.753047]]",POINT,أسماء ثانوية
دعب عويشز,"[[42.423127, 24.696107]]",POINT,أسماء ثانوية
دكاكة عرق الدسم,"[[42.203894, 25.317907]]",POINT,أسماء ثانوية
رجلة الضبعة,"[[43.180389, 25.575464]]",POINT,أسماء ثانوية
رجلة الضبعة,"[[44.620414, 27.41576]]",POINT,أسماء ثانوية
رجلة الهمل,"[[42.771449, 25.92797]]",POINT,أسماء ثانوية
رجلة الهمل,"[[42.797048, 25.89572]]",POINT,أسماء ثانوية
رجلة الهمل,"[[42.7616, 25.948055]]",POINT,أسماء ثانوية
رجلة الهميلية,"[[41.891105, 25.639172]]",POINT,أسماء ثانوية
رجلة ام جذرة,"[[42.716603, 26.81061]]",POINT,أسماء ثانوية
رجلة غزاي,"[[42.71729, 25.87924]]",POINT,أسماء ثانوية
رجلة مظيفر,"[[43.05042, 25.363097]]",POINT,أسماء ثانوية
رجم جبلة,"[[44.402275, 27.732496]]",POINT,أسماء ثانوية
خب القبر,"[[44.034061, 26.316204]]",POINT,أسماء ثانوية
جبلة,"[[44.363093, 27.742839]]",POINT,أسماء ثانوية
جفن,"[[42.12611, 25.695004]]",POINT,أسماء ثانوية
حجرة البيضة,"[[43.029456, 25.607886]]",POINT,أسماء ثانوية
حزم ابو شداد,"[[44.451714, 27.348061]]",POINT,أسماء ثانوية
حزوم العبيدات,"[[44.405365, 27.313213]]",POINT,أسماء ثانوية
حشاش القنيمة,"[[43.085976, 24.729023]]",POINT,أسماء ثانوية
حصاة الداب,"[[41.668525, 25.776908]]",POINT,أسماء ثانوية
حمر صبيح,"[[43.035507, 26.043606]]",POINT,أسماء ثانوية
برق ابا الحياص,"[[44.635434, 27.505667]]",POINT,أسماء ثانوية
برقان العيادي,"[[42.924142, 24.664714]]",POINT,أسماء ثانوية
برقان الغبية,"[[44.375839, 26.461086]]",POINT,أسماء ثانوية
برقان حجاب,"[[42.353325, 24.81451]]",POINT,أسماء ثانوية
برقة,"[[44.349532, 26.282945]]",POINT,أسماء ثانوية
بركسات الطبق,"[[44.273958, 26.329165]]",POINT,أسماء ثانوية
بركسات نفوذ الشماسيه,"[[44.251127, 26.302643]]",POINT,أسماء ثانوية
برمه,"[[44.454374, 26.313372]]",POINT,أسماء ثانوية
تلة المنبطحه,"[[43.09061, 25.434101]]",POINT,أسماء ثانوية
تلعة النمريه,"[[43.000166, 25.850101]]",POINT,أسماء ثانوية
جال الضبيب,"[[43.8568, 27.887914]]",POINT,أسماء ثانوية
جال الملحه,"[[44.25396, 27.471142]]",POINT,أسماء ثانوية
ابرق عويذ الله,"[[42.292063, 26.39122]]",POINT,أسماء ثانوية
أم طليحة,"[[44.447937, 25.932369]]",POINT,أسماء ثانوية
ابرق الاشعل,"[[43.397906, 26.096928]]",POINT,أسماء ثانوية
ابرق الضيان,"[[43.223197, 26.618114]]",POINT,أسماء ثانوية
ابرق الضيان,"[[43.223219, 26.618114]]",POINT,أسماء ثانوية
ابرق العمالة,"[[43.100889, 25.119939]]",POINT,أسماء ثانوية
ابرق المقاريب,"[[43.115673, 26.684697]]",POINT,أسماء ثانوية
ابرق المقاريب,"[[43.115694, 26.684697]]",POINT,أسماء ثانوية
ابرق النياق,"[[43.202555, 26.304145]]",POINT,أسماء ثانوية
ابرق عنز,"[[43.411939, 26.388731]]",POINT,أسماء ثانوية
ابرق عنز,"[[43.411961, 26.388731]]",POINT,أسماء ثانوية
ابو خشيبة,"[[44.159439, 25.974576]]",POINT,أسماء ثانوية
ابو شكاع,"[[43.548088, 25.792787]]",POINT,أسماء ثانوية
ابو علندا,"[[44.49832, 27.645121]]",POINT,أسماء ثانوية
اثلة ميثا,"[[44.216452, 26.573975]]",POINT,أسماء ثانوية
اصفر السيافية,"[[41.376057, 25.451374]]",POINT,أسماء ثانوية
اصفر الطريق,"[[41.323614, 25.460536]]",POINT,أسماء ثانوية
اكبرا,"[[43.024993, 25.784204]]",POINT,أسماء ثانوية
البرجسية,"[[44.313526, 26.206512]]",POINT,أسماء ثانوية
البويب,"[[42.317383, 26.041095]]",POINT,أسماء ثانوية
البياضة,"[[41.714959, 25.728135]]",POINT,أسماء ثانوية
البيضة,"[[43.785238, 26.932361]]",POINT,أسماء ثانوية
الثييلة,"[[42.373881, 26.06693]]",POINT,أسماء ثانوية
الجراحية,"[[43.928576, 25.917563]]",POINT,أسماء ثانوية
الحاجز,"[[41.910288, 26.026933]]",POINT,أسماء ثانوية
الحميمة,"[[43.028297, 25.616856]]",POINT,أسماء ثانوية
الخابية,"[[44.377727, 26.435509]]",POINT,أسماء ثانوية
الخارة,"[[43.56916, 26.468983]]",POINT,أسماء ثانوية
الخبوب,"[[43.948595, 26.291914]]",POINT,أسماء ثانوية
الخرشا,"[[42.341394, 25.264435]]",POINT,أسماء ثانوية
الدحية,"[[41.982772, 25.26334]]",POINT,أسماء ثانوية
الرضيمة,"[[43.411252, 25.778239]]",POINT,أسماء ثانوية
الرفيعة,"[[41.921382, 26.029165]]",POINT,أسماء ثانوية
الركية,"[[44.187698, 26.485291]]",POINT,أسماء ثانوية
الركية,"[[44.235957, 26.47027]]",POINT,أسماء ثانوية
الرويضات,"[[44.278507, 26.260414]]",POINT,أسماء ثانوية
الساهبه,"[[41.266859, 25.5021]]",POINT,أسماء ثانوية
السحيراء,"[[44.20289, 27.958059]]",POINT,أسماء ثانوية
السعيرة,"[[42.920966, 26.675169]]",POINT,أسماء ثانوية
السليل,"[[42.994587, 25.887694]]",POINT,أسماء ثانوية
السناف,"[[43.170304, 26.107357]]",POINT,أسماء ثانوية
السواهب,"[[43.409235, 25.426548]]",POINT,أسماء ثانوية
السويحبة,"[[43.10812, 25.751653]]",POINT,أسماء ثانوية
السيق,"[[44.064553, 26.99358]]",POINT,أسماء ثانوية
الشعفة,"[[44.556684, 27.613535]]",POINT,أسماء ثانوية
الشلاله,"[[43.35233, 25.401485]]",POINT,أسماء ثانوية
الصحيراء,"[[43.893235, 27.794573]]",POINT,أسماء ثانوية
الصقعا,"[[41.87557, 25.278897]]",POINT,أسماء ثانوية
الضعوية,"[[42.342489, 25.346661]]",POINT,أسماء ثانوية
الظهره,"[[43.530879, 26.289446]]",POINT,أسماء ثانوية
الظهره,"[[43.530879, 26.289468]]",POINT,أسماء ثانوية
العبله,"[[42.114909, 26.250029]]",POINT,أسماء ثانوية
العفجة,"[[44.309578, 26.596355]]",POINT,أسماء ثانوية
الغابة,"[[42.448704, 24.998939]]",POINT,أسماء ثانوية
الغميس,"[[43.923211, 25.970135]]",POINT,أسماء ثانوية
التيسية,"[[44.265783, 27.620316]]",POINT,أسماء ثانوية
الفريش,"[[43.005552, 25.881879]]",POINT,أسماء ثانوية
القرنين,"[[42.023327, 25.442212]]",POINT,أسماء ثانوية
القرينين,"[[42.422783, 26.207778]]",POINT,أسماء ثانوية
المحير,"[[42.793636, 25.647068]]",POINT,أسماء ثانوية
المشاحيذ,"[[42.415853, 26.210911]]",POINT,أسماء ثانوية
المصطفق,"[[42.29305, 25.804996]]",POINT,أسماء ثانوية
المعترض,"[[44.240677, 26.284382]]",POINT,أسماء ثانوية
المقطة,"[[44.175596, 26.858804]]",POINT,أسماء ثانوية
النومانية,"[[42.121389, 25.609431]]",POINT,أسماء ثانوية
الهرانيات,"[[43.415287, 27.42902]]",POINT,أسماء ثانوية
الودي,"[[42.07444, 26.079998]]",POINT,أسماء ثانوية
الوديات,"[[42.133255, 26.007729]]",POINT,أسماء ثانوية
الوركاء,"[[42.176664, 26.070278]]",POINT,أسماء ثانوية
ام حزم,"[[44.592133, 25.833492]]",POINT,أسماء ثانوية
ام دباب,"[[44.374981, 25.999317]]",POINT,أسماء ثانوية
ام روس,"[[44.379702, 26.414824]]",POINT,أسماء ثانوية
ام سدرة,"[[44.365196, 26.151409]]",POINT,أسماء ثانوية
كسر زيد - نفود الميسرية,"[[42.8258678, 25.6580645]]",POINT,أسماء ثانوية
بريدة,"[[43.957415, 26.348863]]",POINT,أسماء رئيسة
أبو عوشز,"[[43.548088, 26.914401]]",POINT,أسماء رئيسة
أم ارطى,"[[42.966392, 25.564907]]",POINT,أسماء رئيسة
أم الخراسع,"[[44.252801, 25.972924]]",POINT,أسماء رئيسة
أم المحاش,"[[42.680469, 24.89135]]",POINT,أسماء رئيسة
أم حزم,"[[43.889437, 25.319517]]",POINT,أسماء رئيسة
أم طليحة,"[[43.916151, 25.390327]]",POINT,أسماء رئيسة
أم غلس,"[[43.125029, 25.172725]]",POINT,أسماء رئيسة
أوثال,"[[43.690374, 26.523871]]",POINT,أسماء رئيسة
ابا الحياض,"[[42.833526, 25.525231]]",POINT,أسماء رئيسة
ابا الهدار,"[[42.748339, 25.553577]]",POINT,أسماء رئيسة
ابا الورود,"[[44.07423, 27.021432]]",POINT,أسماء رئيسة
ابار الشقيم,"[[41.943955, 25.044]]",POINT,أسماء رئيسة
ابن دهيثم,"[[43.270082, 27.316689]]",POINT,أسماء رئيسة
ابو بطحا,"[[43.047888, 25.835574]]",POINT,أسماء رئيسة
ابو جص,"[[42.67607, 25.591686]]",POINT,أسماء رئيسة
ابو جصيص,"[[42.702312, 25.589733]]",POINT,أسماء رئيسة
ابو جصيصة,"[[42.679203, 25.537419]]",POINT,أسماء رئيسة
ابو طلح,"[[42.842689, 25.430753]]",POINT,أسماء رئيسة
ابو قليبات,"[[42.674289, 25.524373]]",POINT,أسماء رئيسة
ابو نخلة,"[[43.555362, 26.922534]]",POINT,أسماء رئيسة
ابو نخلة,"[[43.42417, 25.195727]]",POINT,أسماء رئيسة
ال مطني,"[[42.795868, 24.722285]]",POINT,أسماء رئيسة
الأحمدية,"[[43.78792, 25.762618]]",POINT,أسماء رئيسة
الأشيعل,"[[42.328606, 26.24666]]",POINT,أسماء رئيسة
الارطاوي,"[[42.678473, 26.603565]]",POINT,أسماء رئيسة
الارطاوي الشمالي,"[[42.689824, 26.630237]]",POINT,أسماء رئيسة
الاسامر,"[[43.224485, 25.643849]]",POINT,أسماء رئيسة
الاشيعل,"[[42.578373, 26.034508]]",POINT,أسماء رئيسة
الاصفر,"[[43.712153, 25.984747]]",POINT,أسماء رئيسة
الافيهد,"[[42.350235, 25.688953]]",POINT,أسماء رئيسة
البتراء,"[[42.956972, 25.943034]]",POINT,أسماء رئيسة
البدائع العليا,"[[43.699708, 25.963612]]",POINT,أسماء رئيسة
البدائع الوسطى,"[[43.725114, 25.995519]]",POINT,أسماء رئيسة
البدائع ام تلعة,"[[43.761892, 26.023457]]",POINT,أسماء رئيسة
البدع,"[[42.35384, 26.272087]]",POINT,أسماء رئيسة
البديعة,"[[42.087872, 25.408502]]",POINT,أسماء رئيسة
البرود,"[[44.148602, 26.862195]]",POINT,أسماء رئيسة
البصر,"[[43.881025, 26.265521]]",POINT,أسماء رئيسة
البصيري,"[[42.305753, 25.194161]]",POINT,أسماء رئيسة
البطاح,"[[43.398142, 25.645695]]",POINT,أسماء رئيسة
البطين,"[[43.874803, 26.806898]]",POINT,أسماء رئيسة
البعجاء,"[[42.227454, 25.199096]]",POINT,أسماء رئيسة
البعيثة,"[[44.074681, 27.596605]]",POINT,أسماء رئيسة
البكرة,"[[42.310174, 25.943978]]",POINT,أسماء رئيسة
البكيرية,"[[43.652737, 26.147268]]",POINT,أسماء رئيسة
البندرية,"[[44.274366, 26.597579]]",POINT,أسماء رئيسة
التنومة,"[[44.163709, 26.862602]]",POINT,أسماء رئيسة
الثابتية,"[[42.813892, 26.448212]]",POINT,أسماء رئيسة
الثامرية,"[[43.255084, 25.711441]]",POINT,أسماء رئيسة
الثامرية,"[[44.266684, 25.955265]]",POINT,أسماء رئيسة
الثبرة,"[[44.215851, 26.741924]]",POINT,أسماء رئيسة
الجابرية,"[[42.168038, 26.271508]]",POINT,أسماء رئيسة
الجاهزة,"[[43.711767, 25.19165]]",POINT,أسماء رئيسة
الجرارية الشمالية,"[[42.89423, 25.539587]]",POINT,أسماء رئيسة
الجرثمي,"[[42.842195, 25.155408]]",POINT,أسماء رئيسة
الجرذاوية,"[[42.7251, 25.383525]]",POINT,أسماء رئيسة
الجريدة,"[[43.332717, 25.922649]]",POINT,أسماء رئيسة
الجرير,"[[42.595024, 26.060429]]",POINT,أسماء رئيسة
الجعلة,"[[44.235935, 26.69343]]",POINT,أسماء رئيسة
الجفن,"[[41.614537, 25.647068]]",POINT,أسماء رئيسة
الجفنية,"[[41.556172, 25.619688]]",POINT,أسماء رئيسة
الحجازية,"[[43.234162, 26.017728]]",POINT,أسماء رئيسة
الحجرة,"[[43.275125, 25.430303]]",POINT,أسماء رئيسة
الحجناوي,"[[43.634241, 25.935352]]",POINT,أسماء رئيسة
الحفيرة,"[[43.921065, 26.068153]]",POINT,أسماء رئيسة
الحقباء,"[[44.240162, 25.995798]]",POINT,أسماء رئيسة
الحلاج,"[[42.55625, 25.147254]]",POINT,أسماء رئيسة
الحمادة,"[[43.149555, 26.949055]]",POINT,أسماء رئيسة
الحمادة,"[[43.342996, 25.602887]]",POINT,أسماء رئيسة
الحمادة,"[[42.426689, 25.011921]]",POINT,أسماء رئيسة
الحمادة,"[[43.352008, 25.257783]]",POINT,أسماء رئيسة
الحملية,"[[42.918606, 26.19175]]",POINT,أسماء رئيسة
الحميانية,"[[42.076929, 24.984927]]",POINT,أسماء رئيسة
الحنينية,"[[42.961328, 25.513945]]",POINT,أسماء رئيسة
الحوطة,"[[43.519936, 25.85392]]",POINT,أسماء رئيسة
الحيسونية,"[[41.726568, 25.670457]]",POINT,أسماء رئيسة
الخبراء,"[[43.627782, 26.066673]]",POINT,أسماء رئيسة
الخرشاء,"[[42.462695, 26.29494]]",POINT,أسماء رئيسة
الخرماء الجنوبية,"[[44.09543, 25.570014]]",POINT,أسماء رئيسة
الخرماء الشمالية,"[[44.060626, 25.601385]]",POINT,أسماء رئيسة
الخريشاء,"[[43.382134, 25.420797]]",POINT,أسماء رئيسة
الخشيبي,"[[43.356042, 25.564392]]",POINT,أسماء رئيسة
الخطيم,"[[42.544727, 25.617027]]",POINT,أسماء رئيسة
الخفية,"[[43.526995, 27.209315]]",POINT,أسماء رئيسة
الخناصة,"[[43.592119, 26.845543]]",POINT,أسماء رئيسة
الخوة,"[[42.334378, 26.46806]]",POINT,أسماء رئيسة
الداث,"[[43.15846, 25.582716]]",POINT,أسماء رئيسة
الدارة,"[[43.231974, 25.74867]]",POINT,أسماء رئيسة
الدارة,"[[43.121595, 24.833865]]",POINT,أسماء رئيسة
الدبك,"[[44.097404, 26.416111]]",POINT,أسماء رئيسة
الدحلة,"[[43.675804, 25.932133]]",POINT,أسماء رئيسة
الدحلة,"[[43.38001, 25.411248]]",POINT,أسماء رئيسة
الدرعية,"[[42.511597, 26.218357]]",POINT,أسماء رئيسة
الدعثة,"[[44.08777, 25.958784]]",POINT,أسماء رئيسة
