brand_id,brand_name_en,brand_name_ar,brand_logo_link,brand_website,brand_size,brand_price_range,brand_instagram_link,brand_type,brand_categories,branch_rating,branch_status,branch_opening_hours,branch_amenities,branch_accessibility_facilities,branch_payment_methods,branch_phone_number,branch_city,branch_postal_code,branch_national_short_address,branch_id,branch_reviews,lat,lon
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 6:00 - 10:00 AM, 1:00 - 11:45 PM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12935.0,RILA5192,ChIJg6_8N5EbLz4RNriIR7G3mXw,1275,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Entrance"", ""Wheelchair-Friendly Toilet""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12612.0,RCRA7289,ChIJRUSeuY0ELz4R38cHL3SylCY,2205,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 6:00 AM - 12:00 AM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance"", ""Wheelchair-Friendly Toilet""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12713.0,RBMA2618,ChIJof5O5SYALz4Rj4FyWSNVm5w,260,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 6:00 AM - 12:00 AM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Entrance""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12511.0,RYSA6633,ChIJ3_zaYvMdLz4REtQC_l1So1c,321,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12831.0,REMA7647,ChIJv6ePOm0ELz4RmBBIytEkwEo,1707,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Average,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Kids Friendly"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance"", ""Wheelchair-Friendly Toilet""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 54 763 8026,Riyadh,12544.0,RYIA2742,ChIJCSY6bWUfLz4RhPmWd3Xi4Wo,240,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 1:30 AM"", ""Tuesday: 6:00 AM - 1:30 AM"", ""Wednesday: 6:00 AM - 1:30 AM"", ""Thursday: 6:00 AM - 1:30 AM"", ""Friday: 6:00 AM - 1:30 AM"", ""Saturday: 6:00 AM - 1:30 AM"", ""Sunday: 6:00 AM - 1:30 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Toilet""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12222.0,RHOB2643,ChIJ2fcViz0DLz4RZ9ndiVvNk1s,799,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 6:00 AM - 12:00 AM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Entrance""]","[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 222 2006,Riyadh,12835.0,RERB3165,ChIJGQpOjbcGLz4RwdNaGqgClvQ,317,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 12:15 AM - 12:00 AM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Outdoorseating"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Toilet""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12824.0,RERA4444,ChIJrbLpXcgGLz4R6sr3FzRCpqM,1022,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 11 465 7008,Riyadh,14213.0,RQRA6913,ChIJJRzLsDQBLz4RhjQE8P8N_FM,601,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Entrance"", ""Wheelchair-Friendly Toilet""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12342.0,RGRB3662,ChIJ0S-cey8dLz4RD6VJQZaEV1Q,1119,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 1:00 AM"", ""Tuesday: 6:00 AM - 1:00 AM"", ""Wednesday: 6:00 AM - 1:00 AM"", ""Thursday: 6:00 AM - 1:00 AM"", ""Friday: 5:00 AM - 12:00 AM"", ""Saturday: 6:00 AM - 1:00 AM"", ""Sunday: 6:00 AM - 1:00 AM""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Kids Friendly"", ""Offers Coffee""]","[""Wheelchair-Friendly Entrance""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12244.0,RHOA2794,ChIJa7t0fiEDLz4R7ngNlsp25Xs,1010,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 6:00 AM - 12:00 AM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Outdoorseating"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Toilet""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12221.0,RHOB2957,ChIJ5WmMbWsDLz4Rw8wd4Pgxmn8,999,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 6:00 AM - 12:00 AM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12223.0,RHSC3634,ChIJryuBfDgDLz4RhzI08PCFBwA,794,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 6:00 AM - 12:00 AM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Toilet""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,12254.0,RHWA7375,ChIJgbbSuccCLz4R_YJbn-fgdUI,742,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: 1:00 PM - 12:00 AM"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Entrance""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 11 465 7008,Riyadh,14212.0,RQRA3355,ChIJFThuIj0BLz4Rbd6uttlhcGM,515,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Good,Open,"[""Monday: 4:00 AM - 12:45 AM"", ""Tuesday: 4:00 AM - 12:45 AM"", ""Wednesday: 4:00 AM - 12:45 AM"", ""Thursday: 4:00 AM - 12:45 AM"", ""Friday: 4:00 AM - 12:45 AM"", ""Saturday: 4:00 AM - 12:45 AM"", ""Sunday: 4:00 AM - 12:45 AM""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,14233.0,RQNA2071,ChIJs8RFJbAALz4R51__9A5X164,406,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 6:00 AM - 12:00 AM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Entrance""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 800 128 8999,Riyadh,14225.0,RQSA8136,ChIJ3_Yo_VAHLz4RznCa4QbKdIs,640,29.7708415,40.0046661
15,Dunkin',دانكن,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/277659145_735017461011651_3433645854315472480_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4K67r7pyZ80AX-kxEnA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBroTgPk8qHqx3fpRxx99qO_ozPAXe4BySIllXmnzuyVQ&oe=656FFD61&_nc_sid=8b3546,https://www.dunkinksa.com,big,Mid-Range,https://www.instagram.com/dunkindonutsksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Donut Shop"", ""Sandwich Spot""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Entrance""]","[""Supports Debit Card"", ""Supports Credit Card""]",+966 11 465 7008,Riyadh,13712.0,RDFA8475,ChIJo_ZPAXbhLj4Rlr7yq7nOdWE,1697,29.7708415,40.0046661
