name,lon_lat,coor_type
وادي مرخ,"[[44.974852, 26.342854]]",POINT
وادي مرخ,"[[44.9947, 26.242347]]",POINT
وادي مرخ,"[[45.100658, 26.089396]]",POINT
وادي مرخ,"[[45.05652, 26.159391]]",POINT
وادي مرخ,"[[45.113039, 25.997772]]",POINT
وادي مريخان,"[[47.560008, 22.450476]]",POINT
وادي مشقار الشواطن,"[[42.386069, 23.472161]]",POINT
وادي مطعم,"[[46.674256, 23.450618]]",POINT
وادي مكيحيل,"[[47.986779, 24.240367]]",POINT
وادي مهدية,"[[46.557505, 24.676065]]",POINT
وادي نساح,"[[46.686938, 24.247491]]",POINT
وادي نساح,"[[46.808496, 24.237256]]",POINT
وادي نساح,"[[46.894112, 24.235754]]",POINT
وادي نعيم,"[[47.16656, 24.473827]]",POINT
وادي نعيم,"[[47.245502, 23.570652]]",POINT
وادي نومان,"[[42.938325, 24.448915]]",POINT
وادي وثال,"[[44.244304, 19.846909]]",POINT
وادي وثال,"[[44.353309, 19.812963]]",POINT
وادي وثيلان,"[[47.124588, 25.105541]]",POINT
وادي وثيلان,"[[47.241061, 25.190578]]",POINT
وادي وثيلان,"[[47.377467, 25.291879]]",POINT
وادي وثيلان,"[[46.900935, 23.786623]]",POINT
وادي وراط,"[[45.558286, 25.520511]]",POINT
وادي وراط,"[[45.656819, 25.507422]]",POINT
وادي وراط,"[[45.884228, 25.46648]]",POINT
وادي وراط,"[[45.781574, 25.439529]]",POINT
وادي وسيع,"[[47.73536, 24.297895]]",POINT
وادي يافع,"[[44.930327, 22.175839]]",POINT
ودي الطريق,"[[45.654824, 25.501156]]",POINT
ورك الجافي,"[[47.176366, 24.97613]]",POINT
